row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
42269,4095,4095,4095,4095,4095,4095,4095,3936
42270,4036,4095,4095,4095,4095,4079,4095,2758
42271,3428,4092,4072,4095,3972,3385,3806,437
42272,1937,3460,3252,3928,2168,656,1652,268
42273,334,1478,704,2158,290,275,282,258
42274,288,312,278,301,276,272,267,256
42275,286,280,269,266,275,272,267,257
42276,285,277,268,263,284,308,269,254
42277,284,277,270,263,1654,2770,267,255
42278,284,276,270,269,3320,2872,267,255
42279,285,277,277,318,3564,2888,266,253
42280,283,278,340,2244,3540,2588,266,252
42281,284,285,2584,3414,2997,319,266,252
42282,282,300,3496,3468,1081,270,266,253
42283,283,318,3512,3448,282,272,266,253
42284,285,315,3503,3274,280,269,264,251
42285,284,294,3444,3096,305,270,265,251
42286,283,280,2997,3388,319,268,266,251
42287,282,278,1813,3492,1273,270,266,250
42288,283,277,340,3480,1788,270,266,251
42289,282,276,295,3436,1710,270,266,251
42290,283,275,297,3428,1464,269,265,250
42291,282,276,431,3446,306,269,265,251
42292,282,276,2312,3442,280,272,266,251
42293,283,277,2968,3405,276,278,266,252
42294,284,277,2980,3240,281,2006,275,250
42295,282,277,3001,2884,1449,3368,280,251
42296,283,277,3072,3280,3560,3501,276,252
42297,284,277,3096,3548,3589,3469,276,251
42298,283,277,2524,3556,3569,2952,275,251
42299,282,276,1820,3524,3500,653,268,252
42300,284,276,747,3221,2336,275,268,253
42301,289,276,287,657,285,271,266,251
42302,313,278,270,272,275,270,268,252
42303,1519,296,273,265,276,271,269,254
42304,3596,1196,340,273,319,318,274,287
42305,4095,3471,3308,616,3644,3888,2058,3806
42306,4095,4095,4095,3574,4095,4095,4093,4095
