row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
47340,280,273,1444,342,2894,288,266,251
47341,281,273,2616,2620,3316,363,267,250
47342,281,276,3198,3480,3540,1897,267,251
47343,280,276,3412,3524,3592,3352,268,251
47344,281,280,3484,3532,3602,3508,272,250
47345,280,283,3516,3536,3592,3516,275,252
47346,281,285,3532,3532,3460,3532,273,252
47347,280,286,3540,3480,2418,3404,272,250
47348,281,286,3548,3084,740,2172,270,250
47349,281,286,3552,2504,315,313,269,250
47350,280,287,3552,2452,286,274,267,252
47351,279,286,3540,2908,286,272,266,252
47352,281,285,3512,3332,302,272,266,252
47353,278,280,3464,3464,911,276,266,250
47354,279,278,3264,3502,2984,291,266,251
47355,279,276,2824,3520,3535,498,267,251
47356,281,273,2264,3524,3592,2252,266,250
47357,280,273,1725,3535,3612,2688,266,251
47358,280,273,1474,3552,3614,2818,267,250
47359,280,273,1685,3568,3616,2862,267,250
47360,280,273,2213,3572,3620,2888,267,252
47361,280,273,2884,3556,3620,2890,266,251
47362,280,273,3112,3544,3612,2882,267,253
47363,281,273,3200,3540,3576,2860,270,261
47364,281,275,3327,3532,3468,2633,304,267
47365,282,277,3450,3486,2486,1202,2248,266
47366,280,279,3496,2788,309,281,3001,266
47367,281,280,3500,1380,276,272,3364,266
47368,282,280,3503,340,274,274,3442,265
47369,281,281,3502,333,277,297,3444,267
47370,281,281,3502,796,286,1066,3448,264
47371,281,279,3501,2004,1002,2786,3456,262
47372,281,281,3492,2964,3453,3544,3412,256
47373,281,281,3260,3453,3594,3576,3196,252
47374,282,279,2572,3536,3606,3576,2949,253
47375,281,276,1582,3540,3601,3556,2830,254
47376,280,272,377,3484,3580,3506,1423,253
47377,282,274,288,2732,3508,3362,315,253
47378,289,274,271,323,2361,1743,274,253
47379,350,277,267,268,295,281,270,254
47380,2132,329,271,263,278,274,273,254
47381,3833,2156,330,264,293,313,276,269
47382,4095,3886,2996,296,2614,3518,474,2958
47383,4095,4095,4084,2287,4078,4095,3956,4064
