row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
51941,4084,4095,4095,4095,4095,4095,4095,3964
51942,3988,4095,4095,4095,4095,4095,4095,3304
51943,3529,4095,4095,4095,4095,4014,4014,348
51944,2280,3972,3964,4095,4008,3300,3217,256
51945,400,2996,2767,3964,3058,580,307,253
51946,280,822,330,2908,333,275,272,254
51947,271,284,270,334,280,273,270,254
51948,270,270,265,265,279,274,270,253
51949,271,268,264,258,281,281,269,253
51950,270,268,264,258,320,304,269,251
51951,271,268,264,263,2652,374,269,253
51952,272,269,267,313,3488,1769,268,253
51953,273,269,290,2652,3528,2788,267,253
51954,272,269,1216,3244,3534,3318,269,252
51955,272,271,2553,3352,3518,3452,274,253
51956,272,278,3390,3368,3311,3453,284,253
51957,272,304,3444,3334,758,3224,788,253
51958,272,560,3381,3000,281,1850,1960,254
51959,272,1556,2908,2118,278,384,3192,253
51960,270,1722,2094,302,275,351,3232,252
51961,271,1598,866,261,276,773,3256,254
51962,270,1476,306,257,275,2328,3268,252
51963,271,1379,279,259,277,2456,3265,253
51964,272,1342,273,259,277,2849,2488,252
51965,272,1300,294,261,277,3400,296,252
51966,272,1324,2456,316,343,3484,275,253
51967,272,1382,3492,2876,3460,3490,269,252
51968,273,1440,3508,3348,3580,3484,269,254
51969,273,1754,3476,3424,3572,3477,270,253
51970,272,2652,3008,3338,3528,3428,278,253
51971,273,3200,306,1064,2592,3076,281,251
51972,274,3150,265,269,284,2959,279,251
51973,276,3016,264,261,276,3084,275,251
51974,277,3020,265,258,278,3228,275,252
51975,278,3232,269,258,294,3416,273,252
51976,278,3380,288,258,1372,3484,273,252
51977,277,3384,1806,289,3521,3439,269,252
51978,276,2990,3476,3112,3566,3056,268,251
51979,272,2652,3482,3454,3424,1048,266,252
51980,272,943,3364,3420,913,273,267,249
51981,271,280,508,2250,281,270,266,250
51982,272,269,266,267,276,272,267,252
51983,313,270,265,260,277,278,267,269
51984,3948,1140,949,272,2366,3456,1737,3996
51985,4095,4094,4092,3412,4095,4095,4095,4095
