row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
35198,3648,4095,4095,4095,4095,4095,4095,4012
35199,2758,4088,4095,4095,4095,4090,4095,3695
35200,1237,3663,3946,4095,3992,3742,4072,2480
35201,309,2216,2713,3957,3080,2405,3768,615
35202,284,516,618,2898,862,345,2026,278
35203,283,290,281,465,286,278,301,257
35204,281,277,270,276,281,272,271,254
35205,281,277,273,266,299,272,269,253
35206,285,278,279,280,1142,277,267,253
35207,283,277,300,363,2598,287,267,253
35208,284,278,433,2204,2248,318,267,252
35209,284,277,1664,2282,858,846,266,252
35210,284,280,2430,828,307,1709,266,252
35211,284,280,2624,299,290,2266,265,251
35212,285,281,2551,277,282,2616,264,252
35213,284,282,2366,271,279,2808,265,252
35214,285,283,2160,269,280,2898,265,252
35215,286,285,1984,269,278,2932,266,253
35216,286,285,1892,268,279,2940,266,253
35217,286,285,1858,267,279,2944,265,252
35218,288,285,1880,269,282,2940,267,252
35219,288,285,1946,268,280,2889,266,250
35220,288,285,2062,269,281,2735,266,252
35221,286,283,2200,271,285,2392,265,251
35222,286,283,2214,273,294,1741,266,250
35223,286,284,1974,278,338,618,265,251
35224,286,284,1296,288,1434,303,265,250
35225,288,284,490,333,2700,280,266,250
35226,287,283,371,1592,2682,277,266,251
35227,285,285,1104,2620,2126,284,265,249
35228,288,285,2124,1588,1521,308,264,250
35229,288,292,2101,319,411,586,264,249
35230,288,305,1473,279,310,1517,264,249
35231,288,1521,872,272,296,2077,264,251
35232,288,1549,431,272,290,2501,265,250
35233,288,1598,348,272,285,2764,266,250
35234,290,1527,331,272,285,2898,265,250
35235,291,1207,324,272,284,2948,266,250
35236,291,1327,323,271,285,2975,265,250
35237,291,1349,323,272,284,2992,265,250
35238,290,1422,326,271,285,2980,266,249
35239,291,1564,336,271,286,2940,266,249
35240,291,457,349,274,289,2840,267,250
35241,291,381,381,273,292,2668,267,250
35242,288,346,568,275,299,2382,264,251
35243,287,323,968,277,314,1973,265,250
35244,287,310,1479,278,354,1452,267,249
35245,287,301,1824,280,943,746,267,250
35246,288,295,2028,284,1713,353,266,249
35247,287,292,2008,298,2396,313,265,249
35248,287,290,1716,340,2940,291,266,251
35249,287,290,1015,920,2624,280,266,250
35250,293,288,342,1632,1464,275,265,250
35251,317,287,296,1460,329,275,265,250
35252,1052,292,282,360,286,276,265,250
35253,2574,314,288,296,285,277,265,250
35254,3750,975,324,282,295,283,267,252
35255,4084,2629,1517,293,358,311,268,260
35256,4095,3854,3268,604,2068,1571,282,295
35257,4095,4095,4028,2466,3704,3608,1369,2600
35258,4095,4095,4095,3729,4095,4095,3724,3964
