row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
54661,4095,4095,4095,4095,4095,4095,4095,3584
54662,4044,4095,4095,4095,4095,3960,4028,942
54663,3632,4095,4088,4095,3961,2524,3220,258
54664,1852,3813,3712,4028,1908,289,290,252
54665,290,1430,465,2488,282,272,270,252
54666,272,274,265,268,276,271,266,253
54667,271,269,264,258,275,271,267,251
54668,271,269,264,257,275,274,269,253
54669,270,267,263,257,283,317,277,256
54670,269,266,264,258,2476,3428,386,305
54671,270,266,265,261,3532,3524,3136,1650
54672,271,268,265,298,3556,3424,3496,3278
54673,271,267,269,2241,3420,1017,3490,3310
54674,268,269,1027,3304,2512,288,3485,3285
54675,269,269,3368,3424,294,294,3500,3246
54676,269,269,3388,3437,376,2982,3484,3228
54677,268,269,3211,3449,2636,3541,3488,2894
54678,267,269,2552,3448,3584,3516,3444,1360
54679,270,269,1089,3460,3582,3384,2592,256
54680,270,269,1772,3460,3540,2560,271,251
54681,268,268,3120,3384,3470,292,267,251
54682,269,274,3378,2872,3428,284,268,253
54683,269,297,3180,308,2892,323,268,253
54684,270,315,2138,262,2293,652,269,252
54685,272,1082,1660,259,2402,474,269,252
54686,273,2028,324,259,2554,383,267,251
54687,271,2143,294,258,2764,359,267,252
54688,271,2228,341,261,3364,349,268,253
54689,270,2298,2068,265,3532,330,267,252
54690,271,2349,3332,1047,3528,289,266,251
54691,269,2104,3444,3425,3421,271,267,252
54692,269,386,3412,3428,2552,268,266,252
54693,269,277,2940,3340,284,269,266,251
54694,270,268,280,839,275,270,268,251
54695,269,268,263,260,276,269,268,251
54696,269,268,264,258,274,270,267,251
54697,300,269,263,260,275,270,268,254
54698,3666,320,292,262,313,325,275,391
54699,4095,3950,3829,849,3914,4044,3640,4048
