row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
29001,271,285,3208,2280,450,314,324,266
29002,269,301,3406,3380,994,314,332,268
29003,269,574,3456,3448,2080,311,317,265
29004,270,906,3456,3471,3172,327,317,264
29005,271,1331,3448,3476,3460,309,307,263
29006,272,2449,3388,3445,3600,308,313,264
29007,269,2908,3288,3164,3616,308,309,264
29008,269,2877,3100,970,3629,309,310,263
29009,270,2815,1085,288,3616,305,307,261
29010,270,2696,276,284,3608,308,310,263
29011,269,1797,305,286,3616,309,311,260
29012,269,334,2356,288,3612,306,309,262
29013,270,285,3378,285,3604,308,304,260
29014,269,281,3432,776,3640,308,312,260
29015,268,282,3444,2614,3624,310,305,261
29016,269,280,3452,3480,3641,311,306,261
29017,270,280,3440,3492,3652,309,310,262
29018,269,280,3420,3484,3664,315,310,261
29019,269,276,2276,3484,3680,320,313,259
29020,270,272,353,3468,3724,672,323,260
29021,270,269,286,3081,3727,959,320,258
29022,269,268,267,2237,3720,2384,317,261
29023,270,268,268,536,3741,3065,326,260
29024,270,267,266,301,3764,3645,340,262
29025,269,268,267,304,3220,3684,341,263
29026,270,268,266,314,1832,3692,339,264
29027,269,267,268,329,953,3660,341,261
29028,270,269,268,343,1741,3436,360,261
29029,270,269,268,398,2536,2964,524,260
29030,269,269,268,368,2581,2200,490,258
29031,269,269,265,282,2622,2353,723,259
29032,269,268,265,271,3446,1933,644,262
29033,268,268,267,272,3580,3684,416,260
29034,270,267,268,266,3484,3726,324,258
29035,269,267,269,267,3390,3765,328,257
29036,269,269,268,267,1982,3708,322,255
29037,270,268,267,266,1519,1717,307,257
29038,270,268,268,264,320,334,298,255
29039,272,267,268,264,325,333,299,255
29040,314,266,269,264,315,349,297,254
29041,3620,306,277,264,341,384,294,273
29042,4092,3700,3744,317,3908,4012,2298,3844
