row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
36485,3988,4095,4095,4095,4095,4095,4095,4036
36486,3680,4095,4095,4095,4095,4095,4095,3942
36487,3072,4095,4095,4095,4095,4095,4095,3560
36488,2175,4020,4084,4095,4088,4004,4088,2708
36489,1097,3612,3893,4095,3896,3368,3996,1390
36490,318,2524,2926,3996,2872,1853,3420,311
36491,284,1024,1034,3298,832,321,1553,268
36492,279,309,294,1460,291,277,304,258
36493,278,282,272,302,277,271,273,253
36494,277,276,267,269,277,271,268,253
36495,277,275,267,261,280,271,268,253
36496,278,275,269,264,310,273,267,253
36497,278,275,277,280,1604,275,266,252
36498,278,275,296,366,3006,286,267,252
36499,279,276,421,2388,3292,307,268,251
36500,278,276,1628,3192,2938,467,266,251
36501,280,277,2437,3104,1804,1413,265,252
36502,281,276,2854,1752,338,2080,266,251
36503,280,277,2735,315,290,2532,266,251
36504,279,279,2389,276,281,2788,265,252
36505,280,280,2020,267,279,2916,264,250
36506,279,280,1743,265,278,2912,265,251
36507,280,282,1524,265,277,2868,266,250
36508,281,284,1402,265,278,2828,266,250
36509,281,282,1353,263,276,2828,265,249
36510,280,282,1420,264,275,2836,265,248
36511,281,280,1558,264,277,2904,265,249
36512,280,281,1750,264,279,2896,266,248
36513,281,280,2031,265,280,2717,266,251
36514,281,281,2296,266,286,2334,264,250
36515,281,279,2364,269,304,1772,264,250
36516,279,277,2142,277,777,852,265,250
36517,280,278,1463,304,2720,313,264,249
36518,279,278,687,973,3368,284,265,250
36519,280,278,403,2573,3308,280,266,248
36520,279,278,1090,3288,3074,289,265,249
36521,281,282,2300,2988,2287,327,265,249
36522,282,283,2500,1283,839,956,265,249
36523,280,290,1873,305,312,1664,265,249
36524,280,294,1310,278,293,2098,265,248
36525,281,299,1588,270,284,2441,265,250
36526,282,309,1686,267,281,2692,265,248
36527,281,326,1625,266,279,2804,264,250
36528,282,344,1610,266,280,2824,265,247
36529,280,351,1605,264,277,2800,265,248
36530,282,352,1603,264,278,2772,267,249
36531,282,358,1603,264,279,2789,265,249
36532,282,364,1603,265,277,2856,267,249
36533,283,360,1706,265,277,2924,266,248
36534,282,343,1612,264,279,2943,265,248
36535,282,326,1633,265,280,2932,266,250
36536,281,312,1628,266,282,2868,264,249
36537,281,299,1162,266,292,2524,264,249
36538,282,291,2180,269,398,1722,266,249
36539,282,285,2754,288,2753,377,264,250
36540,281,281,2184,939,3340,290,264,250
36541,283,280,790,2621,2776,275,265,250
36542,295,278,298,2616,1016,272,266,249
36543,404,281,276,867,290,270,264,249
36544,2332,307,278,294,278,272,264,249
36545,3740,1029,308,276,285,277,267,250
36546,4060,2660,1408,285,329,300,266,257
36547,4088,3889,3488,520,2324,1548,276,285
36548,4092,4095,4088,2735,3887,3720,729,2153
36549,4094,4095,4095,3965,4095,4095,3648,3892
