row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
6413,270,271,2120,638,3548,344,273,252
6414,270,271,3066,2900,3662,3382,287,254
6415,271,272,3352,3476,3664,3292,274,253
6416,271,270,3368,3450,3599,3298,277,253
6417,270,271,3385,3438,3096,3269,274,252
6418,270,272,3343,3032,364,3314,277,253
6419,270,271,3192,298,308,3308,277,253
6420,269,270,2616,268,306,3430,291,256
6421,270,272,2420,263,415,3456,295,256
6422,270,272,2504,267,1954,3580,313,256
6423,271,271,2560,267,2905,2716,302,257
6424,270,273,3044,272,3708,2024,306,258
6425,271,274,3416,273,3732,365,299,254
6426,270,272,3400,279,3672,315,292,254
6427,270,272,3300,328,3592,305,290,255
6428,271,272,3278,3492,2557,301,289,252
6429,270,271,3340,3498,2708,296,282,253
6430,271,272,3416,3468,3478,288,278,251
6431,270,273,3392,2986,3468,288,276,252
6432,270,271,3062,771,3518,714,278,252
6433,270,273,2038,306,3424,962,277,251
6434,271,273,1800,269,2926,991,279,253
6435,271,272,1746,264,2884,992,281,253
6436,269,272,1749,263,2946,1014,285,252
6437,272,273,2156,265,1718,932,283,253
6438,269,273,3281,264,1110,788,282,252
6439,271,275,3412,269,1156,556,277,252
6440,269,273,3422,289,2341,385,274,252
6441,272,273,3374,784,3378,332,271,253
6442,271,271,2696,3272,3512,305,268,253
6443,271,269,814,3289,3426,277,269,255
6444,270,269,270,3128,1649,271,267,256
6445,270,268,265,307,279,272,267,255
6446,271,270,264,259,278,271,267,259
6447,294,270,266,258,281,276,270,293
6448,3794,357,330,263,1463,2472,530,3336
6449,4095,4047,4053,2669,4076,4095,4047,4093
