row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
36731,280,279,298,3170,2929,278,265,251
36732,280,280,312,3420,3348,282,264,250
36733,280,279,693,3454,3407,284,265,251
36734,280,280,2018,3428,3200,281,265,252
36735,280,280,2752,2952,2812,280,264,252
36736,279,280,2703,1804,2370,280,266,252
36737,278,279,2361,454,1852,281,264,251
36738,278,279,1992,294,1160,282,265,250
36739,278,278,1809,276,457,281,265,252
36740,277,279,1926,271,366,282,265,252
36741,277,279,2222,272,358,282,265,250
36742,277,277,2543,272,359,281,264,251
36743,277,277,2740,272,360,280,265,251
36744,276,277,2824,273,360,281,265,251
36745,276,277,2866,276,357,280,264,252
36746,275,276,2904,281,357,281,265,252
36747,275,275,2926,295,488,285,265,253
36748,277,277,2888,365,1245,284,265,252
36749,277,276,2584,1357,2006,284,265,252
36750,276,275,1990,2170,2109,287,264,252
36751,276,275,1064,2708,2398,288,266,252
36752,275,276,341,2889,2986,288,266,251
36753,277,273,298,3030,3416,285,266,251
36754,277,275,283,3012,3492,282,266,252
36755,278,276,276,2750,3484,281,265,254
36756,276,275,271,2344,3496,286,264,251
36757,277,275,269,1954,3516,305,265,251
36758,277,274,270,1704,3528,360,265,252
36759,277,275,270,1544,3454,1157,265,251
36760,277,274,269,1445,2972,1804,265,251
36761,277,275,268,1394,1892,2008,266,251
36762,276,273,270,1337,582,2600,264,250
36763,275,273,268,1248,295,3156,264,250
36764,275,273,268,1197,284,3142,264,251
36765,274,273,267,1284,286,3172,264,250
36766,274,273,267,1382,381,3244,264,251
36767,274,273,267,1428,3183,3296,266,251
36768,274,274,266,864,3526,3276,265,250
36769,273,273,267,304,3394,2927,266,251
36770,273,273,266,274,1656,704,267,251
36771,274,273,265,264,284,277,265,251
36772,291,271,265,261,276,272,266,252
36773,1021,279,268,262,276,275,267,257
36774,3425,370,300,265,309,311,271,293
36775,4056,3048,2776,312,2918,2832,1019,3332
36776,4084,4076,4078,3140,4068,4092,3961,4068
