row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
16347,3988,4095,4095,4095,4095,4095,4095,4095
16348,3944,4095,4095,4095,4095,4095,4095,4095
16349,3814,4095,4095,4095,4095,4095,4095,4095
16350,3480,4095,4095,4095,4095,4095,4095,4095
16351,2988,4095,4095,4095,4095,4095,4095,4060
16352,2533,4077,4095,4095,4095,4095,4095,4012
16353,2186,4040,4094,4095,4095,4088,4095,3928
16354,1848,3968,4068,4095,4088,4056,4095,3716
16355,1442,3820,4012,4095,4049,3953,4095,3208
16356,844,3490,3828,4095,3936,3636,4056,2208
16357,344,2858,3277,4036,3456,2792,3954,650
16358,296,1856,2124,3802,2226,1267,3305,285
16359,283,705,611,2948,553,313,1708,260
16360,277,317,299,1546,294,278,313,254
16361,278,287,275,330,279,272,275,252
16362,277,277,269,278,278,271,267,251
16363,277,276,266,264,283,273,269,250
16364,277,276,265,262,310,274,267,250
16365,277,275,266,262,1065,279,266,251
16366,278,274,267,264,2638,289,267,251
16367,278,275,267,271,3310,313,267,250
16368,277,276,268,282,3306,626,266,250
16369,277,274,270,311,2703,1505,266,250
16370,277,274,272,860,1372,2072,265,252
16371,277,274,274,1964,317,2394,265,249
16372,279,273,277,2536,285,2464,266,251
16373,278,275,282,2608,279,2349,266,252
16374,277,276,289,2328,277,2098,267,251
16375,277,277,294,1893,278,1817,267,251
16376,279,276,299,1453,276,1536,268,251
16377,278,275,302,1063,276,1300,268,251
16378,277,276,306,726,277,1116,268,251
16379,278,277,310,444,276,970,268,251
16380,278,276,314,355,276,858,268,249
16381,278,275,316,332,277,757,267,251
16382,279,276,317,322,277,683,268,251
16383,277,276,317,316,274,659,267,249
16384,279,275,316,314,276,741,268,250
16385,279,276,314,311,275,957,268,249
16386,278,275,312,315,275,1329,267,249
16387,279,276,308,320,274,1869,266,250
16388,279,276,303,333,276,2397,268,249
16389,278,275,297,365,277,2761,268,251
16390,280,276,289,655,279,2885,268,251
16391,278,276,283,1218,288,2742,266,251
16392,277,276,278,1770,332,2348,268,252
16393,279,276,275,2124,1337,1794,267,250
16394,278,275,272,2284,2904,1025,268,251
16395,279,276,271,2132,3512,369,268,250
16396,277,277,271,1832,3492,347,269,251
16397,278,276,274,1727,3246,1033,269,250
16398,278,276,280,1948,2324,2122,269,250
16399,277,276,288,2494,570,2748,270,251
16400,277,276,303,2840,288,2696,270,250
16401,277,276,335,2392,278,2001,269,251
16402,277,275,589,1304,277,887,271,250
16403,278,276,1071,334,276,334,872,250
16404,277,275,1414,288,274,301,873,251
16405,277,276,1596,277,275,293,976,251
16406,277,276,1661,272,273,287,977,250
16407,278,276,1677,268,275,282,979,251
16408,277,276,1673,267,273,280,1080,251
16409,276,276,1656,267,272,280,1081,252
16410,276,276,1652,268,273,282,1080,251
16411,277,277,1649,266,275,283,1081,251
16412,277,277,1633,268,276,284,1081,252
16413,276,276,1573,268,276,288,1080,253
16414,276,275,1436,271,276,297,1077,251
16415,276,275,1178,273,276,316,1074,252
16416,276,276,754,280,276,604,272,252
16417,277,276,360,293,276,2050,271,250
16418,277,276,307,335,281,2964,270,252
16419,277,276,288,1194,310,3096,270,252
16420,276,276,277,2130,1640,2714,269,252
16421,277,275,272,2444,3192,1684,270,252
16422,276,275,270,2029,3268,326,270,251
16423,276,275,270,850,2472,277,269,251
16424,280,277,267,301,516,270,268,250
16425,291,275,269,277,286,270,269,251
16426,328,277,268,268,277,270,269,253
16427,973,287,273,265,278,272,269,255
16428,2188,308,279,264,281,277,271,264
16429,3212,454,307,267,308,309,274,303
