row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
1906,4095,4095,4095,4095,4095,4095,4095,3988
1907,4084,4095,4095,4095,4095,4095,4095,3653
1908,4044,4095,4095,4095,4095,4044,4076,1550
1909,3726,4095,4092,4095,4052,3640,3951,284
1910,3206,4024,3823,4064,3060,874,1885,254
1911,1529,3168,2328,3732,692,284,280,252
1912,320,1199,302,976,287,281,278,252
1913,283,336,277,294,279,277,273,252
1914,273,278,263,259,280,283,270,252
1915,275,276,266,259,290,338,271,253
1916,273,272,265,259,493,1816,270,252
1917,272,271,265,260,1922,2670,272,252
1918,273,272,265,262,3004,3400,273,251
1919,272,272,265,269,3566,3554,285,253
1920,271,270,266,282,3584,3424,341,253
1921,271,270,264,302,3588,2936,427,253
1922,272,272,265,3063,3569,1372,2196,252
1923,269,271,266,3010,3324,362,2938,252
1924,272,272,265,3578,2302,293,2958,253
1925,271,270,265,3586,888,285,2988,253
1926,271,271,265,3590,336,308,2716,254
1927,270,270,264,3679,288,304,2506,252
1928,272,271,265,3589,284,280,2476,251
1929,269,270,265,3581,280,274,2457,252
1930,271,270,266,3655,284,271,2470,252
1931,272,271,265,3848,297,273,2598,251
1932,272,272,265,3980,565,273,2828,254
1933,272,270,266,2150,556,277,2876,253
1934,272,271,263,3548,585,282,2752,252
1935,271,270,264,293,1786,299,674,251
1936,270,270,264,271,2716,310,1428,253
1937,271,271,263,260,3182,587,1523,251
1938,271,270,263,260,3300,3341,1809,253
1939,272,270,263,259,2702,3604,301,252
1940,270,269,264,260,2048,3616,301,253
1941,272,268,266,260,2194,3261,296,253
1942,270,268,265,259,2397,320,2909,253
1943,270,269,262,259,2884,287,2868,253
1944,269,268,264,260,3352,280,2800,251
1945,271,268,263,260,3311,279,2622,255
1946,269,268,265,261,3264,279,2293,252
1947,271,267,265,260,3244,284,2292,252
1948,271,269,264,260,2934,294,2237,253
1949,271,268,264,260,2926,691,2018,253
1950,271,268,264,259,3046,3592,1965,253
1951,271,268,265,258,1450,3492,326,253
1952,270,269,265,259,700,828,285,253
1953,273,268,266,260,291,286,282,252
1954,273,268,265,259,292,287,283,253
1955,277,267,266,260,295,290,284,254
1956,318,271,265,260,296,290,285,257
1957,2794,299,283,261,358,950,291,1385
1958,4072,2863,3524,414,4036,4089,3924,4072
