row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
41291,3478,4095,4095,4095,4095,4095,4095,3540
41292,1454,4020,4058,4095,4044,3932,4013,314
41293,286,2418,2680,3956,2696,2180,2580,256
41294,271,285,276,384,914,891,435,257
41295,270,273,274,274,882,364,332,256
41296,269,272,274,273,1078,746,337,257
41297,268,271,271,269,1389,1528,340,258
41298,269,271,276,1738,3800,1969,331,259
41299,268,271,296,3460,3884,3612,769,263
41300,269,270,758,3566,3836,3700,337,262
41301,270,268,1800,3596,3247,3823,628,262
41302,270,269,1783,3534,1668,3592,989,262
41303,270,271,1766,3504,617,2018,2280,264
41304,272,269,396,3524,1954,1948,2309,263
41305,272,270,290,3474,2326,1888,2551,267
41306,272,269,272,3348,1994,340,2360,268
41307,269,269,272,2126,3471,2025,2150,266
41308,270,269,270,637,3628,2066,2128,265
41309,270,269,272,274,3672,3742,1448,263
41310,269,268,270,262,3416,3702,320,263
41311,271,270,271,263,3628,3684,310,262
41312,269,267,269,262,3684,3638,309,263
41313,270,269,269,264,3452,3592,309,260
41314,270,269,266,288,2778,2892,304,262
41315,270,269,266,300,1718,2710,410,261
41316,270,267,266,2236,332,2280,334,260
41317,270,268,266,2760,320,632,332,260
41318,269,268,266,2892,317,1017,310,257
41319,270,268,266,3064,1520,3404,302,257
41320,270,268,266,3176,3201,3582,296,256
41321,270,267,265,2108,3592,3532,286,255
41322,271,268,263,404,3481,2752,276,254
41323,277,268,264,261,346,303,271,254
41324,896,271,265,257,281,274,268,254
41325,4036,1492,356,262,335,317,272,272
41326,4095,4092,4046,2268,3950,3937,2470,3790
