row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
54800,54801,4095,4095,4095,4095,4095,4095,3941
54801,3813,4095,4095,4095,4095,4095,4095,3785
54802,3532,4095,4095,4095,4095,4089,4095,3384
54803,3076,4094,4095,4095,4094,4024,4084,2648
54804,2476,4040,4068,4095,4052,3848,4044,1724
54805,1870,3896,3992,4095,3970,3486,3982,743
54806,1305,3640,3825,4092,3789,2960,3864,321
54807,768,3276,3514,4052,3412,2205,3540,286
54808,375,2846,3072,3998,2896,1426,3028,269
54809,325,2409,2548,3908,2190,566,2324,262
54810,307,1967,1978,3749,1477,324,1571,257
54811,296,1552,1407,3488,764,297,809,254
54812,291,1164,873,3112,345,285,336,252
54813,286,709,368,2564,304,276,297,251
54814,284,391,318,2008,291,273,284,251
54815,281,333,296,1336,284,271,274,250
54816,280,306,283,471,280,270,269,249
54817,278,290,274,308,277,270,268,248
54818,277,280,268,282,277,270,268,249
54819,277,277,268,272,278,271,267,249
54820,278,275,268,267,279,269,266,248
54821,276,274,267,262,280,270,267,249
54822,276,273,266,262,281,272,269,249
54823,277,272,267,261,285,272,268,249
54824,277,271,269,262,290,271,267,249
54825,278,272,269,264,295,272,268,249
54826,277,272,271,265,303,272,268,248
54827,277,272,274,272,310,273,268,249
54828,277,272,279,280,322,272,268,248
54829,277,273,288,294,346,270,267,248
54830,278,271,301,332,531,269,267,248
54831,276,272,340,1058,1090,271,267,247
54832,277,272,810,1775,1592,273,267,248
54833,277,273,1458,1545,1982,273,268,249
54834,277,272,1761,421,2146,273,268,249
54835,277,272,1736,292,2077,276,268,248
54836,276,273,1434,271,1836,278,269,248
54837,277,273,1043,263,1568,284,270,248
54838,276,273,680,262,1254,284,272,248
54839,277,272,442,261,954,289,272,248
54840,277,274,384,262,700,291,273,247
54841,278,274,377,261,462,296,271,247
54842,276,272,382,260,371,304,273,247
54843,277,273,399,261,337,313,273,248
54844,278,273,429,261,318,322,271,248
54845,276,272,468,260,304,337,270,248
54846,277,272,543,259,297,363,269,248
54847,277,272,655,260,293,404,268,248
54848,277,273,797,260,289,524,267,249
54849,277,273,977,260,285,804,266,247
54850,277,273,1172,261,284,1082,266,248
54851,278,273,1345,260,282,1313,266,248
54852,278,274,1523,262,281,1518,267,248
54853,278,273,1694,261,280,1704,266,248
