row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
36911,3887,4095,4095,4095,4095,4095,4095,4095
36912,3640,4095,4095,4095,4095,4095,4095,4084
36913,3276,4095,4095,4095,4095,4095,4095,4068
36914,2756,4095,4095,4095,4095,4095,4095,4036
36915,2204,4052,4095,4095,4095,4095,4095,3988
36916,1616,3912,4064,4095,4092,4064,4095,3864
36917,900,3572,3932,4095,4028,3904,4095,3492
36918,336,2927,3540,4072,3788,3456,4056,2517
36919,293,1816,2433,3908,2988,2374,3864,920
36920,282,659,984,3304,1546,772,2959,290
36921,277,304,299,1701,308,291,956,260
36922,278,282,275,337,282,274,294,252
36923,278,278,269,282,277,271,271,251
36924,277,277,269,270,277,270,268,250
36925,279,276,271,265,278,271,266,250
36926,278,276,273,265,283,272,265,249
36927,279,276,282,272,296,271,265,250
36928,279,276,303,296,356,272,265,250
36929,280,277,485,548,1432,272,264,250
36930,280,276,1820,2214,2484,273,264,250
36931,281,278,2496,3024,3022,277,266,250
36932,281,279,2956,3343,3220,283,264,249
36933,282,282,3072,2976,2948,294,265,251
36934,283,286,2740,1156,2104,312,265,251
36935,282,292,1941,289,1069,347,264,251
36936,283,300,1154,269,377,504,264,250
36937,282,304,796,266,321,868,265,249
36938,281,307,567,265,308,1122,265,250
36939,282,306,500,264,302,1317,264,251
36940,282,306,469,265,301,1396,265,250
36941,283,302,495,265,298,1466,265,249
36942,283,298,613,266,296,1510,264,249
36943,283,294,807,265,297,1460,264,249
36944,284,290,1028,265,299,1304,265,250
36945,284,288,1328,266,307,1006,263,250
36946,283,284,1700,269,332,434,264,250
36947,284,284,2029,270,644,326,265,251
36948,283,284,2148,272,1465,302,265,251
36949,284,283,2038,281,2397,290,265,250
36950,283,281,1636,311,3104,278,264,250
36951,283,284,1253,1156,2744,274,265,249
36952,284,284,1434,2742,2112,273,265,250
36953,284,286,2028,3332,1928,276,264,249
36954,284,291,2624,3230,2308,277,264,250
36955,283,296,2572,2500,2589,281,263,249
36956,284,309,1999,1123,2422,285,264,249
36957,284,340,972,309,1966,290,265,249
36958,284,552,324,276,1487,296,264,250
36959,284,1136,290,269,1130,300,264,249
36960,285,1624,282,269,950,303,264,250
36961,285,2014,278,267,900,304,264,249
36962,285,2255,275,267,933,301,264,249
36963,285,2420,274,266,1046,297,264,249
36964,285,2540,275,266,1242,294,264,249
36965,285,2584,273,265,1448,290,264,248
36966,285,2582,274,265,1807,284,266,249
36967,283,2520,276,266,2223,279,265,249
36968,285,2380,277,266,2671,277,266,249
36969,283,2112,284,268,3023,274,265,250
36970,282,1723,302,268,3228,273,264,250
36971,284,1184,468,272,3252,270,264,250
36972,282,551,1836,288,3036,271,265,249
36973,281,328,2902,382,2396,271,264,250
36974,281,298,2998,2233,1042,270,263,250
36975,290,286,1973,3188,309,270,264,250
36976,317,283,592,2892,283,270,265,250
36977,1030,285,298,1424,278,270,265,250
36978,2688,306,282,317,278,271,265,250
36979,3836,878,294,278,279,272,265,250
36980,4064,2568,767,277,290,275,265,253
36981,4084,3834,2868,302,361,296,265,253
36982,4084,4095,3936,1120,2373,935,269,262
36983,4092,4095,4095,2602,3606,2624,283,284
36984,4092,4095,4095,3608,4020,3780,405,954
36985,4092,4095,4095,4046,4095,4095,2882,3316
36986,4092,4095,4095,4095,4095,4095,3988,3992
