row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
18546,271,268,2012,1254,1632,320,288,257
18547,271,271,2592,2784,2794,341,283,257
18548,271,271,2918,3432,3471,708,283,255
18549,269,271,3164,3509,3592,1838,282,257
18550,270,272,3364,3540,3616,3324,283,259
18551,269,273,3476,3560,3636,3532,282,256
18552,272,277,3503,3558,3648,3572,289,258
18553,270,286,3528,3560,3648,3592,288,256
18554,270,304,3540,3564,3657,3612,290,257
18555,270,324,3548,3564,3638,3604,288,258
18556,271,350,3550,3560,3625,3610,291,256
18557,271,372,3550,3572,3524,3624,290,256
18558,269,378,3553,3572,2408,3580,288,256
18559,271,386,3548,3560,1517,3552,297,262
18560,272,383,3548,3550,718,3503,288,259
18561,272,374,3545,3530,301,3509,289,259
18562,271,355,3544,3544,307,3470,293,259
18563,270,314,3528,3541,852,3468,292,259
18564,270,289,3464,3540,1342,3508,294,260
18565,269,274,2312,3532,3032,3580,291,260
18566,269,270,319,3503,3654,3598,289,260
18567,269,268,282,3438,3700,3608,288,260
18568,271,269,269,3308,3724,3624,290,260
18569,269,269,265,2794,3718,3578,291,262
18570,270,268,266,1282,3709,3396,286,260
18571,269,268,266,571,3716,3381,290,262
18572,271,267,266,1876,3713,3540,291,260
18573,271,268,267,2878,3694,3612,296,261
18574,270,269,269,2916,3678,3644,301,260
18575,269,268,277,3116,3652,3641,321,261
18576,269,268,284,3360,2569,3664,321,261
18577,270,268,285,3452,1373,3640,333,261
18578,271,267,285,3476,384,3580,322,262
18579,271,268,286,3492,388,3452,324,262
18580,271,268,292,3488,1749,3412,340,262
18581,270,269,300,3500,1464,3566,317,262
18582,270,269,288,3484,2688,3676,330,263
18583,269,269,270,3412,3710,3744,353,265
18584,269,269,269,2469,3744,3740,347,264
18585,271,271,269,1631,3748,3708,349,264
18586,271,270,269,302,3680,3614,483,268
18587,274,271,269,269,2234,888,548,267
18588,276,270,267,266,351,509,674,269
18589,329,272,267,262,328,606,850,270
18590,3261,310,286,263,340,1142,1050,1694
18591,4079,3088,3230,296,3924,4052,3810,4028
