row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
22794,282,274,267,264,275,2873,604,250
22795,282,275,277,262,276,3048,687,250
22796,282,276,619,277,277,3000,718,251
22797,283,277,2628,299,276,2952,817,251
22798,283,278,3192,308,276,2396,1076,253
22799,283,280,3310,315,279,905,2592,252
22800,284,283,3444,334,384,1086,3196,254
22801,283,285,3520,1705,3482,2516,3215,253
22802,283,290,3544,3460,3612,3598,3204,253
22803,284,316,3560,3584,3626,3620,3186,254
22804,283,406,3576,3594,3630,3610,3160,252
22805,285,547,3576,3580,3600,3589,3124,252
22806,285,1358,3566,3556,3272,3542,3054,253
22807,285,2398,3392,2564,817,3354,2964,251
22808,290,2606,2099,298,288,2712,2831,251
22809,300,3106,337,267,275,896,1368,251
22810,300,3434,291,263,276,283,287,251
22811,302,3506,288,263,275,270,266,251
22812,308,3504,285,264,275,270,267,252
22813,312,3470,276,261,275,270,267,252
22814,304,3236,268,261,274,269,266,250
22815,288,1289,266,261,274,269,266,251
22816,284,290,267,261,274,269,265,251
22817,285,276,265,260,274,269,267,252
22818,312,277,266,260,274,269,267,251
