row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
5088,284,311,2491,266,275,273,267,252
5089,284,317,3156,272,288,300,268,252
5090,283,313,3352,280,372,1136,268,252
5091,284,304,3404,282,1135,2222,266,251
5092,284,301,3420,286,1112,3068,266,251
5093,283,300,3430,290,1067,3300,268,251
5094,284,301,3436,290,1140,3316,267,251
5095,284,312,3439,293,1662,3336,268,250
5096,283,321,3450,301,2521,3352,269,251
5097,282,336,3464,307,2767,3368,268,251
5098,282,355,3470,322,2598,3388,268,251
5099,283,349,3484,346,2382,3420,268,249
5100,285,336,3488,397,2173,3439,269,251
5101,285,324,3502,691,2004,3464,268,250
5102,286,313,3502,953,2116,3485,269,252
5103,283,307,3512,1294,2565,3502,270,250
5104,283,302,3517,1892,3292,3526,271,251
5105,283,299,3516,2516,3564,3528,275,252
5106,285,296,3524,3084,3568,3532,300,251
5107,284,296,3526,3428,3572,3544,331,251
5108,284,294,3518,3540,3576,3556,330,252
5109,283,293,3502,3562,3584,3550,329,251
5110,284,291,3482,3572,3584,3548,330,251
5111,285,285,3448,3564,3594,3548,317,252
5112,284,283,3424,3544,3588,3532,311,252
5113,284,280,3416,3532,3560,3496,305,251
5114,286,282,3428,3528,3502,3400,293,250
5115,285,282,3436,3512,3172,2766,277,251
5116,284,282,3439,3445,1828,813,272,251
5117,284,281,3448,3044,328,286,270,252
5118,284,281,3457,2406,280,272,268,252
5119,284,282,3476,1830,278,272,269,251
5120,284,281,3481,1929,276,270,270,250
5121,284,282,3488,2332,275,270,269,251
5122,285,285,3500,2609,275,270,268,250
5123,284,287,3508,2574,274,269,269,252
5124,285,285,3505,2572,276,270,271,251
5125,284,287,3512,2500,274,269,270,252
5126,287,286,3516,2424,275,269,272,252
5127,285,289,3524,2345,274,269,269,251
5128,286,289,3524,2332,274,269,269,252
5129,286,289,3512,2264,275,270,269,253
5130,287,292,3484,2292,275,270,273,254
5131,289,290,3252,2009,277,271,272,253
5132,286,288,2446,1418,275,269,270,251
5133,287,286,1240,494,276,272,274,253
5134,285,283,340,314,275,271,270,254
5135,288,281,293,293,277,270,269,254
5136,292,282,281,281,276,270,271,253
