row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
23575,295,311,2569,276,283,275,266,254
23576,295,313,2780,278,293,274,266,253
23577,293,312,2812,294,323,275,265,252
23578,294,302,2958,432,383,274,266,251
23579,293,293,3176,2168,462,273,265,253
23580,292,289,3358,3104,955,273,265,252
23581,293,287,3436,3484,1781,273,265,250
23582,291,285,3380,3580,1998,274,265,252
23583,290,285,3144,3584,2256,274,266,251
23584,289,284,2964,3586,2836,273,266,251
23585,290,283,2876,3585,3208,275,265,252
23586,291,283,2852,3572,3298,277,265,252
23587,290,283,2780,3304,3360,284,267,252
23588,290,284,2432,2660,3461,298,267,253
23589,291,283,1965,2508,3534,344,266,251
23590,290,287,1694,2836,3560,476,264,251
23591,289,305,1914,3344,3568,440,265,252
23592,287,360,2424,3562,3576,401,265,249
23593,287,1320,3124,3584,3572,354,265,251
23594,285,2282,3528,3584,3512,328,264,250
23595,286,2420,3520,3552,2830,312,265,252
23596,286,1421,2936,3412,1632,290,265,250
23597,285,321,1676,3175,351,276,266,251
23598,285,282,368,3181,282,270,267,249
23599,285,277,303,3320,276,271,266,252
23600,283,276,293,3320,276,270,267,250
23601,283,275,285,3148,274,269,266,250
23602,284,274,277,2940,275,268,265,250
23603,283,275,274,2856,275,269,266,251
23604,284,276,273,2776,275,269,265,251
23605,283,276,273,2745,274,270,265,251
23606,283,275,272,2735,275,270,265,252
23607,282,276,273,2760,274,270,265,251
23608,282,275,271,2804,274,270,268,251
23609,282,275,270,2668,275,269,266,251
23610,283,274,266,913,274,270,266,249
23611,290,274,265,273,273,269,266,252
23612,333,273,264,259,276,271,268,253
23613,1942,289,268,260,279,274,268,253
23614,3776,970,309,262,297,289,273,260
23615,4095,3388,3096,302,3264,3137,288,535
23616,4095,4095,4095,3454,4095,4095,3508,3964
