row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
56458,1057,2492,275,269,360,1141,268,253
56459,996,3215,284,270,1768,2521,267,253
56460,928,3496,290,271,3100,3224,267,253
56461,786,3560,302,273,3385,3452,266,252
56462,672,3580,325,272,3454,3488,267,251
56463,349,3556,740,273,3465,3517,267,250
56464,321,3513,1940,273,3444,3540,271,252
56465,298,3344,2844,279,3424,3536,278,250
56466,288,2894,3352,296,3396,3485,282,250
56467,287,2426,3472,340,3298,3532,285,251
56468,285,1868,3466,1519,2776,3558,286,250
56469,284,1272,3488,2624,1940,3554,288,251
56470,285,442,3512,3258,1051,3540,293,253
56471,284,308,3508,3476,962,3544,298,251
56472,284,288,3252,3548,2660,3552,296,250
56473,284,280,2890,3552,3592,3554,275,250
56474,284,278,2560,3572,3612,3520,272,252
56475,283,278,2419,3558,3608,3468,270,250
56476,283,276,2160,3548,3601,3360,270,253
56477,283,273,1480,3524,3592,2578,269,251
56478,283,275,368,3482,3584,683,270,252
56479,282,274,293,3372,3577,312,271,253
56480,282,276,276,2661,3556,323,272,254
56481,281,276,270,1092,3540,1128,269,254
56482,283,273,266,301,3533,2005,271,253
56483,282,274,267,286,3520,2096,277,255
56484,281,273,266,275,3514,1829,274,255
56485,281,273,265,265,3404,1802,283,257
56486,281,273,267,264,3266,1728,282,258
56487,281,275,267,263,3242,1702,291,259
56488,281,273,266,261,3244,1511,300,260
56489,282,274,264,260,2272,327,297,260
56490,281,273,265,260,285,278,303,260
56491,285,275,265,260,277,278,311,261
56492,289,274,266,260,276,280,318,262
56493,317,274,265,259,277,287,361,266
