row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
16400,280,2040,296,1001,299,277,279,252
16401,278,2104,329,2618,1886,277,280,252
16402,279,2028,1846,2992,3436,281,278,252
16403,279,1866,3012,3192,3548,291,278,252
16404,279,1230,3496,3188,3608,674,278,253
16405,280,367,3508,1786,3616,2078,276,252
16406,281,321,3516,966,3588,3288,278,252
16407,280,294,3516,967,3589,3532,280,253
16408,279,278,3412,2176,3608,3592,315,253
16409,280,271,3084,3168,3628,3616,1815,256
16410,279,271,1816,3528,3633,3636,3340,255
16411,280,271,1938,3570,3646,3631,3388,253
16412,279,272,3181,3564,3636,3577,3361,252
16413,280,275,3468,3576,3580,1800,3105,253
16414,279,276,3520,3560,3470,281,287,253
16415,277,275,3452,3548,3375,278,281,254
16416,279,274,1561,3340,3407,282,281,254
16417,278,271,270,1816,3576,297,283,254
16418,277,270,265,348,3612,355,284,253
16419,278,270,263,275,3604,2321,285,252
16420,278,270,264,264,3492,2130,284,252
16421,277,269,264,260,3458,2408,288,254
16422,278,269,262,259,3432,3506,289,253
16423,277,269,263,258,2284,3582,289,254
16424,278,270,263,257,1812,3564,291,258
16425,279,269,263,260,366,3620,294,254
16426,278,270,264,260,325,3560,290,254
16427,278,270,262,260,314,3592,313,255
16428,280,270,264,259,297,3078,290,254
16429,288,271,265,258,303,2884,298,254
16430,317,271,264,259,303,356,296,254
16431,1314,278,265,258,304,310,298,257
16432,3290,309,269,259,311,304,304,259
16433,4076,2159,328,262,387,1560,332,292
16434,4095,3964,3645,297,3893,4060,2668,3784
16435,4095,4095,4095,3728,4095,4095,4086,4095
