row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
62370,3964,4095,4095,4095,4095,4095,4095,4095
62371,3726,4095,4095,4095,4095,4095,4095,4095
62372,3262,4095,4095,4095,4095,4095,4095,4056
62373,2436,4088,4095,4095,4095,4095,4095,3892
62374,1105,3956,4076,4095,4088,4052,4095,3257
62375,315,3132,3764,4088,3940,3726,4056,2104
62376,280,1370,2060,3921,3080,2276,3792,593
62377,272,326,325,3100,437,314,2634,293
62378,272,279,273,598,288,280,433,268
62379,272,271,266,273,285,280,281,259
62380,273,270,265,260,285,278,271,257
62381,271,271,268,259,285,278,270,257
62382,272,270,276,262,284,277,268,255
62383,272,268,286,272,281,274,268,255
62384,273,269,296,308,283,277,267,256
62385,272,270,301,924,282,276,267,256
62386,272,269,304,1726,281,275,267,254
62387,272,271,308,2220,281,278,269,255
62388,273,269,311,2502,281,275,269,254
62389,271,269,315,2852,282,277,269,255
62390,273,270,322,3076,284,279,269,254
62391,271,269,324,3252,283,277,270,256
62392,272,270,320,3336,287,279,270,252
62393,271,269,317,3366,284,278,269,253
62394,271,270,315,3316,288,279,270,251
62395,270,270,317,3133,291,280,271,251
62396,272,269,320,2866,292,278,272,253
62397,273,270,320,2248,308,281,271,252
62398,272,270,324,1677,314,279,272,253
62399,271,269,323,1044,329,279,272,251
62400,271,269,926,458,392,282,273,252
62401,273,270,928,334,842,281,271,251
62402,272,269,933,306,1292,280,271,252
62403,272,270,946,293,1846,281,272,251
62404,269,270,957,288,2333,283,273,251
62405,270,269,954,285,2717,283,273,252
62406,270,269,950,284,2969,283,273,253
62407,270,269,980,285,2988,282,273,252
62408,270,270,1056,284,2740,284,273,252
62409,269,269,1056,283,2354,286,274,253
62410,271,268,1058,282,1972,288,273,253
62411,271,269,1052,284,1541,293,273,252
62412,271,269,950,283,1063,305,274,253
62413,270,269,948,285,616,323,273,252
62414,271,268,949,283,366,353,272,251
62415,270,269,966,283,330,639,273,252
62416,271,268,985,282,315,1069,272,253
62417,272,268,951,280,305,1449,271,252
62418,271,269,924,276,306,1764,272,252
62419,270,270,961,273,302,2096,273,251
62420,272,269,797,272,301,2428,272,252
62421,271,269,917,271,298,2780,274,251
62422,270,270,1062,269,297,3016,276,251
62423,271,270,1259,267,296,3116,276,252
62424,270,269,1409,266,298,3052,278,253
62425,270,270,1561,265,299,2852,279,252
62426,271,269,1660,266,300,2537,279,252
62427,271,270,1757,265,296,2152,280,252
62428,272,270,1860,264,298,1779,279,253
62429,271,273,2198,265,302,1401,281,252
62430,271,276,2864,265,316,1355,280,252
62431,272,283,3340,282,2112,2664,283,252
62432,272,288,3461,1780,3584,3660,286,251
62433,270,288,3432,3396,3640,3648,287,251
62434,271,285,3269,3500,3624,3624,286,251
62435,270,275,2904,3332,3316,3394,284,252
62436,270,272,2470,1476,575,986,284,252
62437,270,270,2208,278,321,319,280,252
62438,271,270,2037,265,321,311,280,253
62439,271,271,1960,265,320,307,278,253
62440,272,269,1903,263,316,304,277,252
62441,272,268,1839,263,316,301,276,250
62442,271,271,1640,264,318,306,276,251
62443,273,270,1409,266,328,314,277,250
62444,278,270,432,264,324,311,276,250
62445,297,270,282,265,324,303,275,251
62446,442,271,267,265,338,310,278,251
62447,2221,274,267,262,315,298,276,251
62448,3696,308,272,266,356,320,282,252
62449,4056,2040,324,268,345,314,285,254
62450,4079,3784,3004,276,779,346,291,255
62451,4089,4093,4012,322,3052,1438,296,260
62452,4094,4095,4095,3425,3996,3824,309,293
62453,4095,4095,4095,4068,4095,4092,1909,2632
62454,4095,4095,4095,4095,4095,4095,3885,3912
