row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
51322,3966,4095,4095,4095,4095,4095,4095,3956
51323,3854,4095,4095,4095,4095,4095,4095,3600
51324,3438,4095,4095,4095,4095,4078,4095,3032
51325,2886,4092,4095,4095,4095,3944,4064,2209
51326,2068,3940,4042,4095,4008,3518,3948,1226
51327,1194,3618,3844,4095,3756,2917,3658,358
51328,420,3046,3222,3986,2950,1481,2610,284
51329,298,2028,2296,3780,1848,372,1574,272
51330,286,1029,728,2772,336,287,335,261
51331,276,348,316,1887,294,276,288,257
51332,274,300,284,421,281,269,274,257
51333,273,278,268,284,278,269,268,256
51334,273,275,266,266,277,269,267,256
51335,272,272,266,261,276,270,268,255
51336,272,271,265,261,277,269,268,254
51337,271,271,265,263,277,269,266,253
51338,272,271,264,268,281,269,265,255
51339,272,270,266,281,285,269,265,253
51340,273,272,266,305,290,270,266,253
51341,272,271,264,595,296,268,265,253
51342,271,272,267,1641,306,269,265,253
51343,272,272,268,1930,319,270,266,251
51344,272,272,266,1999,340,269,265,253
51345,271,272,265,2012,552,270,266,250
51346,272,270,266,2004,1024,271,266,253
51347,272,271,265,2001,1361,271,266,253
51348,272,270,267,1967,1848,271,267,252
51349,271,270,265,1943,2204,270,267,252
51350,272,271,266,1903,2472,271,267,252
51351,272,271,267,1829,2690,271,267,253
51352,272,271,266,1798,2776,272,266,253
51353,269,272,265,1781,2735,273,267,251
51354,271,271,267,1704,2511,275,267,252
51355,271,270,266,1654,2306,276,267,252
51356,271,271,266,1604,1972,280,265,252
51357,272,270,265,1525,1599,285,266,251
51358,272,271,267,1452,1108,294,266,251
51359,272,270,265,1362,610,310,266,251
51360,273,270,264,1185,354,338,265,251
51361,272,271,266,1047,318,483,265,251
51362,272,271,266,1034,302,1120,265,253
51363,273,272,266,1100,292,1578,266,250
51364,273,272,266,1165,286,2055,264,252
51365,272,272,266,1216,283,2423,264,251
51366,272,271,266,1208,281,2632,264,249
51367,271,270,266,1143,280,2573,265,250
51368,272,269,268,1141,278,2308,266,250
51369,271,270,266,1141,277,1914,266,252
51370,271,270,265,1154,277,1440,266,251
51371,271,270,267,1124,277,925,268,252
51372,272,270,267,1102,278,481,268,252
51373,271,270,267,1102,277,336,272,253
51374,271,271,268,1089,277,312,275,252
51375,272,270,266,1079,277,300,281,250
51376,271,270,265,1056,278,290,290,252
51377,271,270,266,1068,277,284,302,252
51378,272,270,266,1121,277,281,318,253
51379,271,271,265,1298,277,278,358,253
51380,271,270,265,1410,276,275,660,251
51381,271,271,266,1469,278,273,1138,253
51382,271,272,266,1521,278,273,1613,254
51383,272,272,266,1490,277,274,2024,254
51384,273,272,269,1548,281,279,2408,256
51385,272,273,276,1644,294,298,2680,256
51386,272,271,301,1886,418,670,2852,257
51387,272,271,880,2348,2284,2484,2990,257
51388,272,272,2202,2863,3360,3345,3128,258
51389,272,272,2484,3276,3438,3206,3156,256
51390,273,271,1928,3380,2896,2169,3030,256
51391,272,272,447,3118,1208,377,1809,255
51392,272,272,281,2460,289,279,297,253
51393,273,272,268,1932,277,272,268,254
51394,274,272,268,1816,277,270,264,253
51395,273,274,268,1871,277,271,266,252
51396,272,272,268,1876,276,271,265,252
51397,272,272,267,1852,276,271,265,252
51398,273,271,267,1924,275,271,265,252
51399,273,271,266,2042,276,270,265,252
51400,279,272,265,1728,275,270,266,252
51401,300,274,266,321,277,270,266,253
51402,1102,277,266,271,276,270,267,254
51403,3204,321,286,262,285,284,269,265
51404,4020,2000,1284,276,1042,1012,280,721
51405,4082,3804,3636,402,3548,3567,1564,3820
51406,4092,4095,4095,3112,4094,4095,3973,4095
