row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
4325,277,269,264,2520,308,352,1796,252
4326,278,270,267,2688,312,337,1798,252
4327,279,270,271,2833,313,349,1856,253
4328,277,271,276,3016,310,344,1806,251
4329,278,270,281,3204,313,343,1916,252
4330,278,269,282,3292,312,337,2004,252
4331,277,270,281,3362,316,331,2102,253
4332,279,270,280,3416,319,329,2182,253
4333,278,269,280,3436,326,324,2281,253
4334,279,270,280,3436,332,325,2708,255
4335,279,269,277,3424,331,316,3216,253
4336,278,269,275,3398,335,297,3420,255
4337,279,270,271,3232,334,285,3456,255
4338,278,271,267,2953,339,277,3453,256
4339,280,269,265,2676,334,278,3474,257
4340,277,270,265,2552,346,280,3460,256
4341,278,269,273,2485,362,280,3468,256
4342,278,269,304,2524,1142,280,3500,258
4343,278,270,1656,2044,2436,280,3502,262
4344,278,271,2629,881,2572,282,3518,279
4345,279,270,2776,552,2596,281,3518,295
4346,277,270,2799,2176,2565,279,3503,294
4347,277,269,2797,3416,2572,278,3450,290
4348,278,269,2814,3532,2496,278,3424,290
4349,278,271,2822,3535,2536,277,3402,293
4350,278,269,2756,3541,2504,276,3380,295
4351,279,269,2768,3540,2596,277,3374,297
4352,278,270,2735,3538,2624,280,3375,300
4353,277,270,2768,3540,2664,277,3285,446
4354,277,270,2730,3538,3201,277,2353,2176
4355,278,271,2095,3532,3496,281,1804,2113
4356,277,270,1049,3530,3540,284,2772,2076
4357,277,269,823,3508,3549,330,3452,1928
4358,277,270,780,3492,3584,3032,3526,1816
4359,278,270,333,3412,3614,3616,3570,1620
4360,278,269,276,3205,3636,3642,3599,1380
4361,277,270,266,2988,3636,3629,3592,599
4362,277,269,265,2281,3648,3640,3586,273
4363,278,270,264,968,3641,3632,3535,257
4364,276,269,264,757,3646,3530,3096,255
4365,278,269,263,964,3632,2478,1386,254
4366,278,268,263,1080,3604,297,352,254
4367,278,270,263,1195,3549,281,280,254
4368,280,269,264,1382,3424,280,277,255
4369,293,272,264,1364,1496,279,277,256
4370,786,277,264,297,285,280,279,255
4371,3078,368,279,260,284,278,280,257
4372,4084,3301,1828,264,313,324,279,273
4373,4095,4076,3996,347,3420,3760,365,2924
4374,4095,4095,4095,3536,4088,4095,3918,4046
