row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
24396,4092,4095,4095,4095,4095,4095,4095,3697
24397,3924,4095,4095,4095,4095,3958,4081,2829
24398,3372,4095,4095,4095,3988,3264,3866,1170
24399,2116,3904,3910,4076,3284,1852,2893,296
24400,776,3081,3061,3887,1757,345,949,261
24401,299,1406,1138,2924,323,284,291,254
24402,284,327,298,1250,283,274,271,253
24403,280,283,272,292,276,276,266,251
24404,280,273,266,265,277,286,267,252
24405,279,272,267,260,285,385,267,251
24406,280,273,268,261,309,2480,266,251
24407,280,272,278,265,565,3436,270,252
24408,278,271,308,282,1756,3509,275,251
24409,278,272,900,456,2449,3524,280,251
24410,279,274,1362,2680,2686,3532,280,250
24411,280,272,1484,3324,3076,3495,287,250
24412,280,272,1596,3389,3100,3356,325,251
24413,278,272,1688,3428,1720,3213,410,251
24414,277,272,1540,3456,309,3136,364,252
24415,277,271,804,3448,289,2932,338,252
24416,279,270,337,3432,286,2285,320,252
24417,279,271,346,3420,283,1742,307,252
24418,280,271,379,3412,281,1916,298,251
24419,279,272,498,3400,279,2140,292,250
24420,280,272,723,3392,280,2372,288,251
24421,282,287,1272,3380,280,2606,281,251
24422,285,906,2522,3372,281,2912,278,253
24423,290,3112,3448,3370,289,3278,276,253
24424,292,3428,3560,3410,336,3486,274,253
24425,293,3444,3572,3485,1776,3533,275,253
24426,292,3348,3576,3532,3140,3526,274,253
24427,289,2790,3564,3548,3580,3500,273,253
24428,286,1768,3544,3554,3592,3466,272,253
24429,285,506,3416,3557,3584,3368,270,253
24430,283,297,3024,3548,3541,3070,267,252
24431,284,284,2604,3540,3375,2518,265,253
24432,285,280,2236,3512,2758,1580,265,253
24433,283,279,2024,3352,1430,371,265,254
24434,285,277,2001,2980,326,297,268,253
24435,284,278,2029,2652,290,281,267,254
24436,284,279,2196,2309,282,274,266,253
24437,284,278,2532,2006,279,276,267,252
24438,284,279,3012,1768,280,276,266,253
24439,283,280,3317,1624,280,275,265,253
24440,283,281,3428,1469,279,277,267,253
24441,283,281,3437,1305,281,277,267,253
24442,285,281,3404,1104,282,277,268,255
24443,286,282,3012,566,282,277,268,253
24444,285,281,1736,320,282,277,267,251
24445,287,280,340,287,281,275,268,252
24446,288,281,284,275,281,276,266,251
24447,307,280,274,272,280,276,265,254
