row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
50889,3924,4095,4095,4095,4095,4095,4095,4008
50890,3727,4095,4095,4095,4095,4095,4095,3732
50891,3148,4095,4095,4095,4095,4079,4095,3162
50892,2293,4041,4080,4095,4081,3970,4072,2301
50893,1431,3852,3964,4095,3972,3487,3992,1330
50894,432,3322,3597,4065,3566,2396,3568,336
50895,298,2164,2372,3854,1984,514,2140,280
50896,279,545,364,2770,322,286,461,265
50897,276,297,280,514,280,272,284,259
50898,273,276,267,281,279,270,271,258
50899,273,271,266,262,277,269,269,258
50900,272,270,266,261,279,270,269,258
50901,272,271,268,272,282,270,269,256
50902,271,269,271,365,288,270,268,256
50903,272,270,272,2478,298,270,267,253
50904,271,269,274,3244,314,271,267,254
50905,271,268,274,3294,370,272,267,255
50906,272,271,274,3316,822,270,266,253
50907,270,269,277,3284,1481,269,267,254
50908,272,271,276,3202,1961,270,267,253
50909,272,271,276,3124,2363,273,267,253
50910,271,270,273,3084,2640,273,267,252
50911,271,271,273,3060,2780,274,267,252
50912,271,271,272,3044,2744,275,268,253
50913,270,271,271,3028,2572,275,268,252
50914,270,271,270,3020,2288,275,269,253
50915,271,269,269,3002,2041,278,269,252
50916,271,269,269,2992,1779,280,268,251
50917,269,270,269,2984,1464,284,268,251
50918,271,270,269,2988,1073,290,269,251
50919,270,270,269,2988,652,299,268,251
50920,271,269,270,2984,353,322,268,251
50921,270,270,269,2988,315,384,268,251
50922,271,269,271,2980,300,827,270,251
50923,271,270,271,2981,290,1469,269,251
50924,271,270,273,2976,285,2058,270,252
50925,269,268,272,2966,281,2648,270,252
50926,270,270,273,2957,282,2958,270,251
50927,271,270,274,2972,279,2860,271,251
50928,272,270,274,2984,280,2488,272,251
50929,271,269,276,2976,279,1905,273,250
50930,271,270,275,2972,279,1278,274,251
50931,271,269,275,2964,281,682,275,251
50932,270,270,275,2946,282,348,275,251
50933,271,269,273,2954,280,309,281,251
50934,270,270,276,2924,281,298,292,249
50935,270,270,278,2881,281,288,312,252
50936,271,268,277,2886,281,283,373,251
50937,270,270,282,2926,285,284,937,251
50938,270,269,306,2948,297,301,1486,250
50939,270,272,1487,3004,1580,2076,1734,250
50940,270,273,3250,3148,3454,3516,1596,252
50941,270,273,3432,3364,3573,3564,1476,250
50942,270,274,3407,3471,3552,3532,1329,251
50943,270,273,3200,3488,3472,3407,1268,252
50944,271,273,2073,3468,2870,2446,1026,251
50945,271,271,369,3288,320,299,344,252
50946,270,271,301,2560,285,280,276,251
50947,271,270,305,1864,284,279,273,250
50948,270,270,309,1720,284,277,270,252
50949,271,269,313,1584,283,278,269,251
50950,271,269,317,1438,284,280,269,251
50951,270,268,322,1312,286,277,268,251
50952,271,267,333,1177,283,276,268,251
50953,270,269,329,1177,284,277,268,250
50954,271,269,328,1176,285,278,269,251
50955,273,269,297,1223,285,276,266,249
50956,281,269,274,686,284,276,267,250
50957,308,269,265,290,285,276,267,250
50958,1328,275,265,262,287,275,269,251
50959,3366,312,275,261,289,280,273,254
50960,4047,2356,1384,267,672,365,275,276
50961,4084,3868,3916,964,3772,3660,358,2908
50962,4092,4095,4095,3798,4095,4095,3812,4052
