row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
56850,286,2488,308,261,273,270,265,252
56851,285,2720,436,260,274,269,266,253
56852,285,2568,884,260,275,271,265,252
56853,285,2223,1482,261,277,276,266,252
56854,284,1743,2224,262,289,292,266,250
56855,283,1122,2950,265,430,335,266,251
56856,284,594,3204,266,2188,412,266,251
56857,284,406,3252,268,2356,518,265,252
56858,284,374,3285,269,2308,628,265,252
56859,284,334,3330,273,2252,718,266,252
56860,284,308,3372,280,2190,810,265,252
56861,284,294,3402,294,2124,1054,264,252
56862,284,285,3406,327,2102,1637,265,251
56863,284,280,3340,357,2076,2454,266,252
56864,283,280,3169,372,2070,2972,266,250
56865,283,278,3008,405,2057,3004,265,252
56866,284,277,2894,881,2033,3020,266,249
56867,284,277,2836,1693,2056,2908,265,252
56868,282,276,2756,2440,2336,2340,264,250
56869,282,276,2396,2721,2936,1605,265,251
56870,282,276,1824,2924,3456,1138,265,251
56871,282,277,1191,3176,3552,988,264,250
56872,281,276,856,3396,3542,414,265,252
56873,283,275,815,3454,3508,295,264,251
56874,283,275,670,3444,3460,281,266,251
56875,283,275,373,3428,3350,273,265,253
56876,283,274,310,3402,2537,273,265,252
56877,283,276,292,3380,788,273,265,252
56878,282,275,290,3364,314,272,265,249
56879,282,273,290,3344,322,270,266,252
56880,282,275,284,3266,393,270,265,251
56881,282,274,276,2908,1426,271,265,252
56882,283,275,272,2622,1516,271,266,251
56883,282,275,270,2484,1318,270,266,251
56884,283,274,268,1780,1234,271,266,253
56885,284,275,268,714,1156,270,267,252
56886,283,274,269,398,980,269,266,252
56887,282,274,267,316,342,269,266,251
