row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
55735,3960,4095,4095,4095,4095,4095,4095,3774
55736,3540,4095,4095,4095,4084,3790,4057,2476
55737,2602,3912,4032,4095,3732,2312,3770,293
55738,1424,3212,3472,3996,2386,312,1596,256
55739,331,1705,1429,3016,297,278,287,254
55740,293,384,295,368,283,276,280,254
55741,284,284,268,265,282,275,277,254
55742,282,274,277,259,280,274,279,255
55743,282,275,559,261,279,274,277,254
55744,282,276,2850,264,278,271,279,255
55745,283,275,3233,274,277,273,277,254
55746,281,274,3292,282,277,271,275,255
55747,283,275,3308,283,280,272,275,253
55748,282,276,3316,286,614,273,273,252
55749,282,273,3327,320,2808,297,276,253
55750,282,276,3296,1455,2831,318,273,252
55751,283,275,2964,1700,2828,340,275,252
55752,282,274,2277,2542,2890,1702,271,253
55753,284,274,1877,3190,3044,2444,270,253
55754,284,275,1220,3364,3464,2661,270,253
55755,284,275,340,3452,3588,3296,270,253
55756,285,276,320,3496,3580,3520,274,253
55757,285,277,333,3510,3594,3535,278,251
55758,286,279,984,3525,3600,3556,358,253
55759,284,287,2482,3524,3612,3567,564,252
55760,283,293,3480,3532,3605,3540,447,253
55761,283,295,3492,3528,3570,3388,422,252
55762,282,292,3456,3516,3444,2445,396,250
55763,284,288,3348,3500,3148,1180,401,253
55764,281,282,2037,3305,3020,298,295,251
55765,284,277,315,1813,3396,273,273,254
55766,284,276,268,307,3460,272,274,254
55767,284,274,268,298,3461,274,273,253
55768,284,275,267,302,3466,281,271,252
55769,282,275,266,294,3503,288,273,254
55770,282,276,267,279,3528,286,272,255
55771,282,274,265,268,3528,284,272,253
55772,282,274,266,269,3516,284,273,253
55773,282,274,266,267,3480,285,275,253
55774,282,274,266,269,2916,279,271,253
55775,282,273,266,265,366,272,272,251
55776,283,274,268,265,277,270,272,252
55777,283,273,267,263,278,271,269,253
55778,288,276,268,262,277,280,272,280
55779,334,276,268,264,351,2062,312,3439
55780,2216,307,290,276,3812,4095,4004,4090
55781,3993,2248,2584,1769,4095,4095,4095,4095
