row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
57351,284,281,2920,1506,282,281,266,252
57352,285,283,3096,2124,281,289,265,251
57353,284,281,3116,2348,288,335,265,251
57354,285,282,3119,2335,300,1380,266,253
57355,285,281,3136,2332,337,2524,265,252
57356,283,279,3172,2255,395,2708,266,253
57357,285,280,3173,2247,446,2924,266,251
57358,284,279,3188,2213,450,3176,268,252
57359,283,280,3168,2236,480,3420,268,253
57360,283,279,2978,2261,508,3476,267,252
57361,283,278,2618,2420,411,3492,268,252
57362,284,277,2308,2689,351,3505,272,252
57363,282,277,1879,3012,320,3516,276,252
57364,284,278,1672,3281,307,3492,280,251
57365,283,276,1624,3402,310,3384,282,251
57366,282,276,1492,3452,322,3170,290,252
57367,283,276,1181,3476,329,2929,324,252
57368,283,277,666,3493,338,2740,920,252
57369,282,276,345,3504,416,2735,1260,253
57370,282,276,313,3512,1268,2984,1368,253
57371,281,276,308,3508,2349,3290,2033,254
57372,281,276,307,3496,3016,3514,2924,253
57373,281,275,296,3420,3538,3588,3172,252
57374,281,273,285,3236,3624,3584,3164,253
57375,282,274,275,3000,3608,3568,3148,253
57376,282,274,272,2826,3458,3500,3117,252
57377,282,273,272,2733,2936,3026,3068,252
57378,281,273,272,2749,2126,1256,2056,251
57379,282,275,272,2780,1721,288,287,251
57380,283,275,272,2830,1964,272,266,252
57381,282,274,274,2860,2654,271,266,252
57382,281,274,271,2884,2976,270,265,252
57383,280,274,272,2828,3020,271,266,252
57384,282,274,271,2428,3005,272,265,253
57385,281,274,269,1608,3038,272,266,253
57386,282,275,269,758,2972,273,267,252
57387,284,276,268,584,2981,269,266,255
57388,283,274,268,622,2916,272,266,255
57389,282,275,269,654,2328,272,264,256
57390,284,275,269,400,473,272,266,255
57391,287,274,267,296,280,272,267,256
57392,296,275,269,270,277,274,266,261
57393,571,280,270,264,280,279,268,274
57394,2466,317,291,267,326,361,276,516
57395,3796,1612,1449,299,2830,3118,1084,3572
57396,4095,3516,3694,2054,4072,4095,3828,4095
57397,4095,4095,4095,3756,4095,4095,4095,4095
