row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
51530,3988,4095,4095,4095,4095,4095,4095,4095
51531,3820,4095,4095,4095,4095,4095,4095,4062
51532,3512,4095,4095,4095,4095,4095,4095,3988
51533,3126,4095,4095,4095,4095,4048,4095,3782
51534,2612,4062,4076,4095,4056,3928,4095,3401
51535,1999,3936,3980,4095,3932,3660,4072,2748
51536,1279,3638,3748,4079,3672,3215,4010,1797
51537,504,3132,3296,4014,3221,2560,3806,688
51538,322,2521,2692,3852,2624,1829,3361,308
51539,295,1870,1988,3508,1845,925,2460,275
51540,282,1024,1000,2776,734,322,956,260
51541,276,338,323,1678,310,288,299,256
51542,273,293,286,474,287,276,273,253
51543,273,279,275,305,281,274,268,254
51544,274,274,272,282,281,274,266,254
51545,273,276,272,274,283,273,264,253
51546,274,275,271,273,285,273,265,252
51547,274,275,271,278,290,274,264,254
51548,274,274,274,293,295,273,265,253
51549,274,276,274,332,301,272,265,255
51550,274,275,276,881,310,272,265,253
51551,274,274,277,1764,321,272,265,254
51552,274,275,277,2302,331,272,266,253
51553,274,274,277,2532,343,274,267,253
51554,275,275,279,2612,362,273,266,252
51555,273,277,279,2606,385,272,264,253
51556,273,275,280,2526,456,274,266,254
51557,273,275,280,2449,523,273,265,253
51558,274,275,280,2382,593,272,265,253
51559,274,274,284,2280,693,274,264,250
51560,275,274,282,2140,814,272,265,252
51561,273,276,284,1960,956,273,265,252
51562,275,276,286,1743,1118,273,265,252
51563,275,275,284,1551,1268,273,265,254
51564,273,276,284,1445,1364,274,264,253
51565,274,274,286,1380,1418,273,263,253
51566,273,276,284,1353,1420,274,264,252
51567,274,276,284,1372,1356,275,265,252
51568,274,275,284,1385,1217,276,266,253
51569,273,276,281,1422,998,279,266,251
51570,274,274,280,1475,694,279,266,253
51571,274,274,280,1526,390,285,265,252
51572,273,273,278,1571,332,290,265,252
51573,273,273,277,1612,313,300,266,254
51574,273,274,278,1632,300,316,267,253
51575,274,274,277,1637,294,352,266,254
51576,274,274,276,1646,287,602,265,253
51577,272,275,276,1639,284,997,266,254
51578,272,274,273,1618,282,1222,267,254
51579,273,275,274,1593,283,1308,268,254
51580,274,274,274,1552,283,1270,267,253
51581,273,273,273,1512,282,1040,267,252
51582,273,273,273,1462,281,634,267,252
51583,272,273,274,1432,281,358,267,253
51584,274,274,272,1423,281,321,268,253
51585,273,273,273,1424,280,305,271,253
51586,273,274,273,1436,280,296,273,253
51587,274,275,274,1455,282,288,278,255
51588,274,275,272,1484,282,284,285,253
51589,274,274,273,1517,284,280,294,253
51590,272,274,273,1558,284,282,309,253
51591,275,274,275,1628,292,294,339,253
51592,274,274,281,1780,318,328,484,254
51593,274,274,291,2068,850,1101,869,254
51594,273,276,306,2428,2222,2284,1097,253
51595,274,274,315,2756,2760,2445,1132,254
51596,275,276,308,2934,2128,1520,828,256
51597,273,277,292,2837,749,344,330,254
51598,273,275,282,2530,299,285,281,255
51599,274,274,276,2140,282,276,268,255
51600,274,274,273,1892,282,275,265,254
51601,275,275,274,1841,280,275,266,256
51602,275,274,274,1829,280,275,265,254
51603,274,275,275,1833,279,274,266,255
51604,275,275,276,1850,279,273,265,254
51605,277,274,280,1878,284,273,266,253
51606,276,275,290,1940,295,274,266,253
51607,276,274,311,2140,331,272,267,253
51608,276,275,363,2436,897,273,266,253
51609,276,276,576,2732,1462,273,266,254
51610,278,274,369,2818,912,273,266,252
51611,287,276,301,1972,315,274,266,254
51612,321,278,280,492,283,274,266,254
51613,1336,289,278,291,282,276,268,257
51614,3086,357,301,276,298,297,269,271
51615,3950,1830,1128,289,1021,1085,288,998
51616,4076,3480,3196,691,3388,3458,1896,3887
51617,4092,4095,4092,3132,4095,4095,4046,4095
