row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
55628,3877,4095,4095,4095,4095,4095,4095,4095
55629,3556,4095,4095,4095,4095,4095,4095,4095
55630,3196,4095,4095,4095,4095,4095,4095,4095
55631,2718,4095,4095,4095,4095,4095,4095,4095
55632,1998,4068,4095,4095,4095,4095,4095,4095
55633,1381,3989,4095,4095,4095,4095,4095,4095
55634,325,3410,3984,4095,4095,4095,4095,4095
55635,300,2896,3741,4095,4088,4095,4095,4064
55636,283,2208,3240,4068,4014,4053,4095,3988
55637,277,1366,2456,3988,3818,3888,4095,3764
55638,273,363,1010,3657,3172,3352,4072,3052
55639,272,298,316,3028,2044,2068,3961,1702
55640,272,279,279,1603,347,336,3428,324
55641,271,273,268,315,287,283,1812,271
55642,271,270,268,277,279,276,317,255
55643,272,272,267,264,278,275,277,252
55644,272,271,267,260,278,273,272,251
55645,271,270,266,261,276,273,269,252
55646,272,270,269,264,276,272,268,252
55647,271,270,270,271,278,273,268,252
55648,271,271,271,281,279,272,269,251
55649,272,270,272,310,279,272,270,252
55650,273,272,272,607,281,273,270,251
55651,272,270,273,1832,284,274,269,252
55652,273,271,272,2804,289,271,269,252
55653,271,271,273,3092,293,270,269,253
55654,272,270,273,3208,298,272,269,251
55655,271,271,274,3220,302,271,268,251
55656,271,271,272,3232,310,270,268,252
55657,270,271,272,3224,320,270,268,251
55658,271,272,273,3240,338,271,267,251
55659,271,271,273,3247,376,270,268,250
55660,270,270,274,3236,538,270,268,252
55661,271,270,273,3212,844,270,267,252
55662,271,271,273,3186,1112,271,267,252
55663,270,270,272,3162,1374,270,267,251
55664,270,269,273,3122,1664,269,266,253
55665,272,272,272,3090,1880,269,265,253
55666,270,271,272,3060,2036,271,265,252
55667,271,270,273,3026,2156,270,266,251
55668,272,270,272,2990,2193,269,265,252
55669,273,271,272,2952,2174,269,265,252
55670,272,272,272,2924,2096,272,266,251
55671,273,271,271,2888,1992,272,265,251
55672,272,272,271,2880,1858,273,265,252
55673,272,271,271,2868,1652,274,265,252
55674,273,272,270,2852,1425,276,265,250
55675,273,272,270,2829,1188,278,266,252
55676,272,272,270,2804,934,280,266,252
55677,272,272,269,2777,726,283,265,250
55678,273,273,270,2760,481,287,266,252
55679,272,272,271,2748,363,293,266,251
55680,273,271,270,2740,334,299,264,253
55681,272,270,270,2756,320,306,264,251
55682,272,271,271,2766,311,317,265,253
55683,271,271,271,2750,303,337,265,252
55684,272,272,270,2713,297,381,266,252
55685,271,272,270,2671,293,605,266,252
55686,271,272,269,2636,289,892,266,251
55687,272,272,269,2609,288,1178,266,253
55688,272,272,269,2588,285,1439,265,252
55689,271,271,268,2577,285,1640,266,252
55690,272,272,270,2552,282,1822,266,254
55691,272,270,269,2521,281,2007,267,251
55692,272,270,268,2509,280,2157,266,251
55693,272,271,269,2501,278,2254,266,250
55694,273,271,270,2490,280,2300,265,251
55695,272,271,268,2488,278,2288,266,252
55696,271,272,270,2478,279,2198,266,251
55697,272,271,270,2488,278,2060,265,252
55698,272,271,270,2510,279,1873,266,251
55699,272,273,270,2544,278,1658,266,253
55700,272,273,270,2560,277,1420,266,251
55701,272,272,270,2572,278,1163,266,252
55702,272,272,271,2596,277,914,267,251
55703,272,272,271,2624,277,654,267,253
55704,272,272,272,2626,277,429,268,253
55705,272,273,270,2630,277,352,268,252
55706,272,273,270,2640,278,330,269,252
55707,274,272,271,2660,279,316,273,253
55708,273,274,270,2681,277,306,274,253
55709,273,273,272,2696,277,300,280,254
55710,272,274,271,2706,277,294,283,252
55711,274,272,272,2734,277,288,289,253
55712,273,273,275,2776,278,285,298,252
55713,271,272,285,2810,279,285,313,253
55714,272,273,306,2862,286,288,337,253
55715,272,274,373,2944,303,301,424,253
55716,271,272,1496,3060,435,349,816,253
55717,272,273,2592,3184,1885,1422,1140,252
55718,272,274,3112,3294,3000,2640,1326,252
55719,272,272,3193,3377,3400,3279,1400,253
55720,272,272,3076,3424,3476,3444,1444,254
55721,272,272,2662,3444,3442,3386,1492,251
55722,272,271,1832,3428,3181,3060,1454,253
55723,273,272,640,3356,2331,2218,1358,252
55724,272,271,296,3236,788,836,1088,251
55725,273,272,276,3118,302,308,432,253
55726,272,271,272,3020,282,280,300,253
55727,270,270,273,2957,278,272,276,253
55728,272,272,272,2932,276,271,267,254
55729,271,271,271,2936,275,271,265,253
55730,272,270,273,2948,274,271,265,253
55731,272,271,276,2944,276,271,266,252
55732,274,272,277,2932,274,272,265,253
55733,273,273,280,2904,275,272,266,252
55734,274,271,278,2856,274,269,265,251
55735,279,272,277,2732,275,269,265,252
55736,301,272,272,1971,273,270,267,253
55737,974,276,269,352,274,269,265,252
55738,2927,292,267,280,275,268,266,250
55739,3844,426,282,265,277,271,267,251
55740,4056,2080,360,267,286,275,268,252
55741,4084,3541,2172,275,325,290,269,253
55742,4088,3980,3470,306,1568,364,270,261
55743,4090,4095,4042,1280,3250,2012,277,284
55744,4094,4095,4095,2948,3912,3430,313,882
55745,4095,4095,4095,3744,4072,4002,1629,3022
55746,4095,4095,4095,4044,4095,4095,3180,3808
55747,4095,4095,4095,4095,4095,4095,3912,4044
