row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
23202,285,1756,972,268,2376,304,266,252
23203,284,1788,1664,270,3200,1067,267,251
23204,284,1732,2110,274,3400,2772,272,253
23205,284,1605,2616,281,3485,3369,306,256
23206,284,1199,3197,295,3516,3532,1569,260
23207,285,634,3440,334,3525,3556,2748,280
23208,284,346,3482,924,3516,3560,3260,729
23209,284,312,3488,1538,3480,3565,3372,1298
23210,283,300,3439,1917,3176,3561,3424,1684
23211,284,285,3228,2392,2127,3564,3436,2536
23212,285,281,3008,2973,1188,3552,3452,3012
23213,284,279,2916,3341,2434,3548,3464,3032
23214,282,279,2913,3484,3541,3544,3460,3032
23215,283,278,2910,3524,3588,3544,3460,3038
23216,284,279,2885,3540,3585,3548,3445,3066
23217,284,278,2845,3548,3580,3548,3434,3055
23218,285,280,2844,3544,3585,3548,3421,2764
23219,284,279,2824,3544,3584,3524,3399,1230
23220,283,279,2584,3536,3576,3336,3336,287
23221,283,280,2044,3524,3569,2632,2824,261
23222,284,280,1024,3460,3564,1670,796,256
23223,283,280,313,3188,3560,472,280,254
23224,283,278,289,2886,3556,332,267,253
23225,281,277,275,2308,3548,334,266,251
23226,284,277,273,1445,3534,736,264,251
23227,281,278,271,411,3516,1096,265,250
23228,282,276,271,299,3480,1022,266,252
23229,282,276,270,285,3420,1050,266,252
23230,283,278,270,274,3368,994,266,252
23231,284,277,271,273,3288,917,266,252
23232,283,277,270,269,2944,370,266,250
23233,281,277,270,268,2356,296,265,249
23234,283,277,270,268,1062,277,263,251
23235,285,276,270,267,291,274,264,250
23236,285,276,271,266,280,272,266,252
23237,289,276,269,266,277,271,265,250
