row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
14847,282,289,3177,277,275,272,266,250
14848,282,291,3424,286,276,279,266,251
14849,283,288,3448,288,287,419,266,250
14850,285,289,3444,289,435,3072,267,250
14851,284,291,3428,288,2277,3356,266,251
14852,284,295,3453,285,3020,3365,266,249
14853,284,299,3444,284,3128,3328,266,251
14854,293,304,3477,296,3190,3332,266,251
14855,332,307,3496,439,3236,3352,265,251
14856,1576,312,3514,1191,3244,3362,266,251
14857,2848,341,3528,1306,3222,3390,267,251
14858,3374,1221,3542,1394,3212,3498,269,250
14859,3518,2694,3553,1507,3270,3528,269,250
14860,3368,3620,3561,1830,3465,3536,280,250
14861,3092,3662,3560,2726,3588,3540,325,251
14862,2628,3666,3564,3396,3608,3544,348,249
14863,1850,3644,3560,3548,3620,3548,344,250
14864,750,3608,3556,3552,3612,3545,341,251
14865,305,3016,3552,3544,3590,3552,336,250
14866,288,1969,3548,3538,3548,3536,330,250
14867,285,638,3532,3508,3392,3473,321,252
14868,285,332,3516,3408,2988,3066,297,252
14869,284,312,3516,3264,1180,837,269,251
14870,285,314,3516,3092,287,276,267,251
14871,283,323,3520,2349,277,271,265,250
14872,283,316,3496,1180,276,270,265,250
14873,282,299,3444,532,276,270,265,251
14874,282,286,3297,383,275,269,266,251
14875,282,280,2914,333,276,271,265,252
14876,281,278,1612,296,276,269,265,252
14877,281,277,313,273,276,269,265,252
14878,282,276,273,267,275,270,265,251
14879,283,276,270,264,274,269,265,251
