row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
15997,2106,1182,266,260,1184,288,312,260
15998,2076,2028,265,263,1592,282,291,259
15999,2004,2708,267,266,2452,289,308,259
16000,1967,3198,269,273,3170,280,291,258
16001,1863,3432,271,285,3364,281,287,256
16002,1758,3516,279,308,3396,278,284,256
16003,1640,3548,288,361,3438,282,282,256
16004,1505,3562,310,1114,3488,291,283,254
16005,1252,3570,329,1827,3516,297,280,254
16006,877,3576,356,2253,3544,336,280,256
16007,566,3576,500,2217,3564,1233,279,255
16008,337,3564,1204,2192,3580,1620,280,255
16009,309,3533,1924,2108,3586,1692,275,254
16010,296,3437,2479,2014,3580,1821,275,254
16011,290,3316,2724,1505,3584,2172,274,254
16012,288,3186,2844,733,3567,2884,273,254
16013,286,3068,3012,326,3544,3436,275,254
16014,285,2792,3292,295,3492,3514,278,254
16015,284,2460,3471,293,3392,3548,278,254
16016,283,1884,3534,307,3396,3572,305,254
16017,285,970,3552,454,3484,3585,2316,253
16018,284,384,3560,1832,3582,3592,2892,255
16019,284,342,3560,2756,3616,3592,2984,253
16020,285,346,3564,3368,3624,3600,3005,252
16021,286,640,3577,3548,3630,3592,3066,251
16022,287,1345,3580,3562,3628,3588,3072,252
16023,287,2018,3573,3564,3630,3588,3102,252
16024,287,2446,3572,3562,3626,3569,3095,251
16025,286,2516,3567,3565,3613,3556,2356,252
16026,286,2444,3560,3560,3604,3548,975,251
16027,287,1953,3552,3556,3250,3470,352,251
16028,285,1133,3504,3556,2320,2873,284,251
16029,288,356,3076,3558,1884,733,275,251
16030,286,297,2132,3552,2566,281,270,251
16031,287,283,981,3546,3178,274,269,252
16032,288,280,331,3534,3376,275,269,251
16033,288,278,305,3508,3480,276,269,251
16034,289,279,294,3439,3534,276,268,251
16035,288,280,284,3306,3552,275,267,250
16036,287,279,276,3108,3552,275,269,251
16037,288,280,271,2572,3512,273,268,252
16038,290,279,269,1870,3406,272,270,252
16039,289,280,269,1344,3213,272,269,250
16040,288,278,269,1189,2930,270,268,252
16041,291,278,269,817,2783,272,269,252
16042,291,279,269,345,2639,270,268,250
16043,289,280,269,304,2164,271,269,251
16044,292,280,269,298,395,271,268,252
16045,292,280,269,284,280,270,269,252
16046,293,280,269,269,276,271,271,252
16047,301,281,269,263,276,272,271,253
