row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
17872,3836,4095,4095,4095,4095,4095,4095,3868
17873,3424,4095,4095,4095,4095,4094,4095,3520
17874,2930,4088,4095,4095,4095,4024,4095,2940
17875,2168,3972,4029,4095,4005,3732,4047,2028
17876,1032,3480,3740,4079,3684,2904,3727,755
17877,318,2348,2698,3924,2767,1631,3074,318
17878,293,1644,1789,3584,1677,568,2208,286
17879,282,743,681,2920,508,310,1130,272
17880,277,328,310,1801,299,282,329,265
17881,276,296,282,526,281,274,285,260
17882,274,279,271,290,277,273,272,259
17883,275,274,268,270,279,278,270,256
17884,276,272,272,265,284,289,270,256
17885,276,272,276,264,300,314,269,257
17886,276,274,287,269,441,778,270,256
17887,276,274,318,292,2461,2624,269,256
17888,276,274,578,554,3400,3268,268,254
17889,275,272,933,2191,3512,3288,269,253
17890,276,273,937,3274,3470,3238,267,253
17891,276,273,756,3428,3084,3140,267,253
17892,275,274,348,3284,2078,3022,269,254
17893,275,275,294,2138,334,2895,267,254
17894,275,273,276,379,282,2844,267,254
17895,274,274,270,293,278,2804,267,252
17896,276,274,266,272,276,2772,266,253
17897,276,273,266,264,276,2732,267,253
17898,274,272,265,264,276,2688,265,253
17899,274,274,267,263,275,2664,268,253
17900,275,274,266,261,276,2669,267,254
17901,275,273,267,263,275,2668,267,252
17902,275,275,269,262,275,2660,267,253
17903,274,272,268,260,277,2668,267,251
17904,274,273,268,261,276,2660,267,253
17905,274,273,267,262,277,2732,268,252
17906,274,272,268,262,284,2820,267,251
17907,275,274,268,263,330,2986,267,251
17908,274,274,268,266,1860,3128,266,251
17909,276,274,271,273,3052,3226,267,252
17910,276,274,274,293,3436,3302,265,251
17911,274,273,276,343,3524,3330,266,249
17912,274,273,288,1868,3500,3288,265,250
17913,275,273,301,2737,3212,3074,265,249
17914,276,274,340,3256,2412,2702,264,251
17915,274,273,567,3356,1236,2064,267,251
17916,274,273,986,3390,337,1110,266,251
17917,276,273,1583,3305,286,320,265,249
17918,275,273,2072,2992,277,284,265,250
17919,274,271,2536,2190,275,274,265,249
17920,276,272,2792,1104,273,270,265,249
17921,275,273,2984,333,275,271,264,249
17922,276,273,3023,288,274,271,264,249
17923,275,272,2944,271,274,269,264,250
17924,276,274,2760,266,274,270,266,251
17925,275,275,2505,265,274,270,265,249
17926,274,275,2260,266,274,269,265,251
17927,275,274,2152,264,275,269,266,250
17928,276,274,2020,263,274,269,265,249
17929,276,274,1914,264,276,270,265,249
17930,275,276,1908,263,276,270,264,249
17931,277,275,1924,263,275,269,264,249
17932,274,274,1972,263,273,269,263,250
17933,274,276,2159,262,274,268,264,250
17934,275,274,2528,262,273,269,264,250
17935,273,273,2864,264,275,270,265,252
17936,275,275,3128,265,275,274,265,252
17937,275,272,3084,273,277,295,264,252
17938,275,273,2740,299,297,1624,266,251
17939,275,273,2196,924,1228,3066,265,252
17940,275,272,1273,2550,3208,3252,266,252
17941,276,273,327,3276,3490,3042,265,250
17942,276,272,282,3196,3364,1638,267,250
17943,279,273,270,2480,2394,316,268,250
17944,294,274,269,345,311,272,267,249
17945,715,276,267,270,275,270,267,248
17946,2932,303,274,262,279,275,268,254
17947,4036,1759,681,266,332,323,271,279
17948,4095,3821,3648,360,3356,3230,380,2416
17949,4095,4095,4095,3388,4079,4095,3876,4012
