row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
21689,316,288,2335,291,273,268,264,251
21690,1239,338,3374,1588,276,268,264,250
21691,2817,1548,3464,3032,279,272,265,248
21692,3486,2701,3485,3201,322,292,265,250
21693,3538,3413,3496,3285,2356,790,265,250
21694,3518,3548,3492,3360,3420,1622,265,250
21695,3384,3544,3470,3416,3524,1630,265,249
21696,2749,3416,3345,3430,3540,1588,264,249
21697,1450,2940,2348,3372,3544,1523,263,248
21698,327,1868,357,2796,3540,1452,265,250
21699,283,460,277,900,3536,1362,266,251
21700,275,295,266,287,3544,842,265,250
21701,274,275,265,274,3529,305,265,251
21702,276,271,265,296,3496,277,264,251
21703,275,272,269,704,3458,270,264,250
21704,274,272,275,2282,3412,269,266,251
21705,274,272,280,2996,3350,268,263,250
21706,273,273,284,3290,2952,268,264,250
21707,273,273,283,3368,1972,269,265,249
21708,274,272,286,3364,652,269,264,250
21709,275,272,289,3368,304,276,264,249
21710,273,272,293,3375,297,326,265,250
21711,274,272,294,3380,316,2229,263,249
21712,273,272,295,3380,1390,3135,265,250
21713,274,270,294,3372,3133,3332,263,248
21714,273,272,297,3376,3484,3372,264,250
21715,273,270,297,3380,3509,3244,265,249
21716,273,271,289,3262,3488,2754,263,249
21717,273,270,271,2500,3412,1568,262,251
21718,274,270,266,1404,2543,315,262,250
21719,272,269,265,309,318,277,263,250
21720,273,273,264,267,276,269,264,249
21721,275,272,264,260,273,267,265,251
21722,275,272,264,259,272,266,264,250
