row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
4306,283,349,745,2100,734,269,263,251
4307,284,1040,2092,2976,1686,272,262,250
4308,285,2020,3108,3284,2444,273,262,249
4309,281,2520,3448,3396,3016,279,261,251
4310,282,2720,3498,3470,3334,286,262,249
4311,281,2874,3508,3516,3441,304,262,251
4312,282,2920,3512,3532,3484,362,263,250
4313,281,2848,3510,3545,3512,1246,262,250
4314,279,2498,3493,3541,3516,2258,263,250
4315,279,1756,3436,3524,3492,2944,263,250
4316,280,540,2668,3380,3342,3340,265,249
4317,280,295,716,2028,3094,3406,265,249
4318,278,281,284,318,2932,3460,268,249
4319,279,276,270,272,1999,3502,278,249
4320,276,276,269,267,379,3536,325,249
4321,277,276,269,271,1529,3550,340,251
4322,276,276,273,295,3429,3550,345,249
4323,277,275,296,1519,3580,3548,342,249
4324,278,275,1108,3000,3576,3534,335,248
4325,278,279,2618,3436,3564,3494,307,249
4326,277,285,3407,3508,3552,3233,272,249
4327,277,292,3485,3512,3489,2500,268,250
4328,277,294,3503,3500,2764,740,265,249
4329,277,296,3508,3446,600,287,264,250
4330,277,294,3500,3380,282,269,265,250
4331,277,294,3494,3336,280,270,264,251
4332,277,295,3492,3333,289,270,266,251
4333,276,292,3488,3384,339,270,265,250
4334,277,289,3460,3437,1140,271,265,252
4335,277,283,3372,3496,2464,281,265,250
4336,278,278,3066,3528,3384,360,271,250
4337,277,275,2632,3536,3508,2676,297,252
4338,277,274,1981,3532,3532,3494,321,251
4339,277,274,1072,3520,3538,3520,313,250
4340,277,274,318,3348,3537,3520,307,251
4341,278,274,282,2836,3521,3480,302,251
4342,277,274,269,1944,3420,3212,280,251
4343,278,273,266,335,2210,1308,266,250
4344,278,274,267,273,298,278,266,252
4345,279,273,266,264,276,268,266,252
4346,285,272,265,261,274,270,266,253
4347,327,274,265,261,275,273,268,273
4348,2160,298,276,262,283,427,327,3496
4349,3957,1864,1308,276,1896,3980,3968,4092
4350,4095,3886,3951,2009,4068,4095,4095,4095
