row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
14783,386,3200,898,270,275,269,263,250
14784,379,3520,2330,280,276,270,264,250
14785,356,3544,3360,316,277,268,264,249
14786,315,3496,3510,1371,285,269,263,249
14787,296,3204,3518,2874,349,270,264,249
14788,286,2692,3500,3400,969,271,263,249
14789,282,1456,3433,3476,1045,271,262,250
14790,282,344,3256,3501,1430,270,263,250
14791,280,296,2629,3502,2322,271,262,249
14792,281,280,1149,3470,3008,272,263,248
14793,281,279,301,3254,3311,273,261,248
14794,279,276,277,2422,3436,277,264,248
14795,280,277,269,1180,3468,290,262,248
14796,280,278,268,322,3478,318,264,249
14797,279,276,270,285,3492,323,263,250
14798,279,275,285,285,3524,456,264,250
14799,279,275,325,996,3553,1686,263,250
14800,277,275,597,3332,3557,1668,264,250
14801,278,275,1901,3512,3550,1512,265,251
14802,277,274,2569,3504,3544,1391,262,250
14803,277,274,2692,3502,3532,1261,264,250
14804,278,274,2797,3492,3465,1052,266,250
14805,276,273,2857,3448,2724,434,264,249
14806,276,273,2908,2988,603,301,264,250
14807,275,274,2976,1710,281,273,260,249
14808,276,273,3029,531,294,276,255,250
14809,275,273,3064,378,887,297,255,252
14810,276,274,3092,875,2836,1785,256,251
14811,275,272,3128,2204,3488,3228,262,251
14812,276,271,2868,3333,3548,3420,265,249
14813,274,271,2223,3480,3554,3416,265,250
14814,275,272,1889,3480,3552,3368,265,250
14815,274,271,1908,3488,3536,3045,266,250
14816,275,272,1201,3476,3502,1810,265,250
14817,274,272,317,3400,3348,302,265,249
14818,275,271,275,2274,1445,270,267,250
14819,277,272,263,281,282,270,266,248
14820,292,272,262,260,277,271,264,250
14821,891,273,264,259,278,270,268,250
14822,3448,332,278,261,284,276,268,251
14823,4072,3300,2993,285,2696,1906,276,303
14824,4095,4095,4095,3908,4095,4095,3592,4000
