row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
22646,349,1513,2132,329,318,278,277,252
22647,815,2577,3117,1556,1218,278,275,252
22648,1408,3204,3444,2776,2472,292,272,254
22649,1826,3478,3496,3408,3250,802,274,250
22650,1917,3526,3512,3460,3420,3324,283,252
22651,1800,3556,3524,3488,3500,3492,281,252
22652,1690,3572,3528,3480,3556,3532,285,251
22653,1632,3578,3540,3510,3566,3535,287,251
22654,1490,3572,3535,3508,3572,3524,284,251
22655,1282,3556,3524,3481,3584,3534,286,252
22656,1163,3552,3528,3496,3592,3537,295,252
22657,493,3442,3508,3516,3592,3528,290,250
22658,313,2466,3318,3500,3600,3500,284,252
22659,288,1281,3044,3503,3598,3440,270,252
22660,276,301,1792,3404,3594,3332,268,252
22661,277,279,329,3016,3588,2860,267,252
22662,276,275,286,2671,3576,1244,267,252
22663,277,277,280,2620,3554,301,265,251
22664,277,277,297,2876,3516,280,266,251
22665,277,276,385,3176,3439,272,265,251
22666,278,276,1952,3408,2834,270,265,250
22667,280,277,2573,3460,1624,269,265,251
22668,278,279,3108,3492,418,270,264,252
22669,279,284,3332,3492,311,269,265,251
22670,277,292,3468,3482,287,270,266,250
22671,279,307,3496,3404,280,273,265,250
22672,279,340,3513,3060,278,283,264,250
22673,282,964,3508,2420,280,332,264,251
22674,280,1552,3484,1594,285,1850,266,251
22675,282,1822,3460,1053,291,2840,266,251
22676,282,2140,3416,350,311,3252,265,250
22677,282,2150,3412,304,351,3464,267,249
22678,282,2090,3476,309,528,3516,274,251
22679,284,2040,3540,570,1308,3534,278,251
22680,283,1972,3576,2114,2602,3548,283,250
22681,283,1836,3584,3118,3604,3552,283,251
22682,281,1536,3576,3422,3648,3546,284,251
22683,282,1071,3564,3544,3649,3524,282,251
22684,282,439,3548,3574,3648,3456,273,252
22685,280,309,3525,3584,3632,3276,265,250
22686,280,293,3432,3584,3614,3005,263,250
22687,281,283,3148,3586,3592,2450,262,250
22688,280,279,2585,3576,3544,1360,264,250
22689,281,279,1978,3548,3449,324,263,251
22690,279,279,861,3454,3000,281,263,251
22691,280,278,312,2904,1666,272,263,252
22692,280,279,288,1512,316,269,264,252
22693,280,280,275,321,280,270,264,252
22694,281,278,271,278,278,271,265,251
22695,285,278,270,269,276,271,264,251
