row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
20728,3916,4095,4095,4095,4095,4095,4095,3895
20729,3662,4095,4095,4095,4095,4056,4095,3540
20730,3100,4084,4084,4095,4052,3804,4061,2850
20731,2234,3860,3876,4095,3772,3212,3876,1817
20732,1127,3188,3212,3973,2928,2020,3112,353
20733,313,1893,1754,3136,1198,365,1280,276
20734,282,351,315,1252,297,287,294,261
20735,278,285,276,294,282,286,270,258
20736,279,281,280,273,288,317,270,258
20737,279,291,313,280,309,1404,272,259
20738,277,313,1665,335,1039,3055,271,258
20739,276,383,3224,2025,2696,3444,270,256
20740,277,539,3460,3293,3518,3448,270,256
20741,276,618,3476,3464,3492,3404,270,254
20742,276,507,3480,3484,3470,3436,267,256
20743,277,338,3284,3468,3278,3408,268,256
20744,276,301,1932,3044,2597,3380,268,253
20745,276,285,344,1437,1656,3364,267,254
20746,276,278,281,309,1258,3356,267,252
20747,277,275,273,276,1272,3358,267,253
20748,276,276,272,271,1360,3358,265,253
20749,274,275,272,276,1640,3364,265,252
20750,276,276,277,299,2173,3364,265,251
20751,276,275,298,1071,3023,3364,265,251
20752,276,275,489,2640,3572,3364,266,251
20753,277,275,1690,3364,3610,3356,263,249
20754,275,274,2447,3525,3604,3324,264,249
20755,276,274,2580,3526,3584,3274,265,248
20756,274,274,2644,3500,3480,3217,261,249
20757,275,273,2716,2912,3166,3060,264,250
20758,274,274,2772,2020,1832,1870,264,248
20759,276,273,2833,2092,290,288,263,249
20760,275,275,2890,2968,284,291,262,250
20761,274,274,2661,3374,1240,2028,296,249
20762,275,274,1825,3457,3343,3533,1301,251
20763,274,274,1288,3481,3574,3564,1241,251
20764,275,274,636,3488,3572,3566,1191,251
20765,274,274,310,3468,3564,3544,1027,250
20766,275,273,294,3352,3534,3364,292,250
20767,274,273,274,2292,3140,2184,270,250
20768,274,272,266,341,315,284,267,251
20769,277,272,266,271,275,269,267,248
20770,315,273,266,263,275,269,268,250
20771,2626,303,278,260,278,276,269,254
20772,4052,2636,2050,291,2351,3004,331,3117
20773,4094,4095,4095,3453,4095,4095,4079,4095
