row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
6454,4095,4095,4095,4095,4095,4095,4095,3810
6455,4095,4095,4095,4095,4095,4095,4095,2786
6456,4052,4095,4095,4095,4095,4044,4060,734
6457,3918,4095,4095,4095,4064,3680,3908,276
6458,3420,4094,4084,4095,3932,2561,2938,256
6459,2543,3992,3957,4086,3000,341,356,253
6460,1140,3280,2974,3904,373,276,274,250
6461,309,1902,748,2536,283,273,268,251
6462,274,310,271,291,280,274,269,250
6463,272,278,265,262,278,274,269,249
6464,272,271,264,258,276,272,266,251
6465,272,269,265,258,277,273,265,250
6466,271,272,265,256,276,269,266,250
6467,272,277,282,260,277,271,266,250
6468,271,291,338,265,277,272,266,250
6469,271,329,2204,280,286,272,265,250
6470,272,853,3343,342,307,284,265,250
6471,272,1148,3444,1528,373,630,267,250
6472,272,1100,3464,2677,1858,2884,267,249
6473,271,985,3476,3306,3232,3384,275,253
6474,271,895,3484,3444,3540,3485,403,259
6475,272,751,3472,3460,3578,3534,2252,278
6476,271,520,3396,3465,3588,3557,2948,295
6477,271,316,2942,3449,3581,3572,3420,299
6478,271,288,2213,3412,3564,3576,3492,307
6479,272,275,924,3144,3527,3578,3508,315
6480,270,270,309,2143,3306,3576,3502,323
6481,272,270,274,565,2556,3577,3520,333
6482,271,270,265,280,1229,3576,3516,338
6483,271,270,264,265,2068,3576,3508,348
6484,274,270,263,260,3360,3580,3508,364
6485,273,270,264,262,3560,3580,3516,847
6486,272,270,264,269,3577,3567,3524,2150
6487,273,269,265,294,3596,3564,3534,3056
6488,274,270,268,1052,3598,3535,3528,3181
6489,273,270,276,2406,3576,3350,3524,3221
6490,271,271,288,3084,3424,2401,3506,3247
6491,273,271,301,3348,2814,920,3489,3268
6492,272,270,310,3412,1905,308,3449,3256
6493,274,271,314,3444,530,284,3140,3228
6494,273,271,319,3430,298,276,1976,3186
6495,273,270,320,3382,279,269,1060,3106
6496,274,272,322,3327,274,269,724,2856
6497,273,269,317,3272,274,270,639,1732
6498,274,272,320,3214,274,267,521,291
6499,273,271,320,3156,275,270,308,255
6500,276,273,330,3176,276,269,272,253
6501,274,272,336,3188,277,269,265,257
6502,275,273,344,3228,280,269,265,279
6503,274,273,343,3310,290,270,276,1458
6504,276,274,354,3420,321,273,465,2164
6505,275,271,387,3458,1058,292,2132,1940
6506,275,272,380,3432,2880,463,3142,1683
6507,274,272,322,3412,3454,2292,3386,1320
6508,275,273,292,3368,3512,3468,3439,370
6509,274,273,277,3244,3546,3576,3437,274
6510,275,272,269,2895,3516,3557,3436,256
6511,272,272,267,2318,3549,3545,3293,249
6512,273,271,265,1063,3502,3445,2806,251
6513,273,272,265,306,3034,2276,965,250
6514,274,270,264,270,436,303,296,251
6515,273,270,263,261,276,269,267,249
6516,273,271,262,258,274,270,265,248
6517,281,270,262,258,276,269,266,249
6518,462,274,265,258,277,272,265,251
6519,2904,308,279,261,288,293,270,274
6520,4072,2134,1624,275,2124,2706,310,2890
6521,4095,3932,3964,1670,4052,4095,3732,4079
