row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
18645,3276,4092,4095,4095,4074,4036,4088,3420
18646,1334,3380,3612,4024,3444,2774,3790,279
18647,295,1312,1286,2890,360,286,305,255
18648,277,300,279,304,280,277,279,254
18649,274,276,265,261,280,278,276,252
18650,280,285,268,257,278,274,277,253
18651,290,438,280,259,275,273,274,253
18652,310,2652,339,260,277,274,274,254
18653,333,3482,2344,295,285,289,275,253
18654,338,3544,3484,2392,1553,2184,276,252
18655,319,3553,3544,3448,3525,3133,275,254
18656,298,3528,3556,3508,3612,3470,275,253
18657,284,3352,3548,3538,3610,3520,276,251
18658,278,2548,3535,3548,3596,3535,274,253
18659,276,1180,3302,3544,3599,3556,284,253
18660,276,300,1620,3516,3598,3572,287,252
18661,274,278,294,3232,3540,3560,286,253
18662,276,273,269,356,2624,3556,284,253
18663,275,273,266,263,293,3552,284,252
18664,276,273,265,260,319,3544,282,252
18665,276,274,265,259,1867,3526,276,253
18666,276,273,265,260,2820,3496,270,254
18667,276,273,265,260,3204,3160,277,261
18668,276,273,266,260,3546,2125,3012,261
18669,275,273,264,262,3561,349,3404,260
18670,276,273,264,264,3564,586,3444,261
18671,276,273,263,276,3556,321,3436,258
18672,275,272,266,281,3556,896,3454,259
18673,275,273,265,284,3572,3558,3388,254
18674,274,274,265,287,3584,3576,2996,253
18675,273,273,265,291,3584,3564,2472,251
18676,274,271,265,293,3586,3568,2349,252
18677,276,272,265,296,3566,3534,2174,252
18678,275,273,264,282,3509,3468,333,253
18679,279,273,264,266,3366,3273,272,252
18680,300,274,265,261,1768,1279,269,253
18681,1570,284,265,259,280,272,267,252
18682,3838,950,281,258,281,276,268,256
18683,4068,3604,2444,275,2380,2116,288,361
18684,4084,4095,4076,2572,4072,4088,3800,4008
