row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
7694,3716,4095,4095,4095,4095,4095,4095,4048
7695,2015,3818,3980,4095,4088,4052,4095,3662
7696,331,2470,2889,4029,3736,3372,4056,1226
7697,274,378,379,3245,1552,742,3636,269
7698,270,283,278,1353,290,279,1344,253
7699,269,270,265,286,279,273,279,251
7700,268,270,264,264,277,273,269,248
7701,268,268,264,260,276,273,269,251
7702,268,272,266,260,276,272,267,249
7703,268,281,288,262,276,271,267,250
7704,268,308,1121,267,276,271,268,249
7705,270,856,3182,278,283,270,268,249
7706,269,1928,3488,312,329,271,268,249
7707,269,2530,3512,1362,856,290,269,249
7708,269,2696,3514,3028,1928,1295,269,251
7709,269,2760,3493,3496,3508,3512,271,250
7710,267,1714,3086,3512,3588,3573,281,250
7711,268,321,1849,3500,3612,3596,307,251
7712,269,271,355,3406,3608,3596,298,250
7713,268,268,283,2636,3606,3604,299,251
7714,269,269,271,1122,3608,3596,631,252
7715,268,268,277,1057,3612,3588,1460,250
7716,268,268,319,2648,3608,3588,1225,249
7717,269,269,1582,3468,3617,3596,929,251
7718,268,268,2604,3528,3608,3592,820,251
7719,268,270,3208,3536,3550,3599,631,251
7720,268,273,3440,3522,3180,3584,527,251
7721,269,279,3496,3486,2004,3564,360,250
7722,269,285,3520,3380,1068,3544,323,250
7723,268,295,3512,2830,318,3486,316,252
7724,269,298,3500,1940,282,3276,517,252
7725,268,302,3476,607,279,2860,1981,250
7726,268,304,3444,290,277,2612,1864,250
7727,269,314,3408,268,275,2750,1626,251
7728,268,330,3378,263,275,2474,1252,253
7729,269,353,3376,262,275,1231,1019,250
7730,267,388,3404,264,274,356,758,250
7731,268,431,3460,276,273,283,343,252
7732,268,364,3496,294,276,277,273,253
7733,267,309,3502,365,282,295,302,257
7734,268,284,3496,1676,413,568,2572,257
7735,267,276,3456,2737,3256,3196,3404,256
7736,268,270,3297,3328,3538,3554,3420,255
7737,267,268,2097,3488,3592,3572,3424,253
7738,268,268,357,3476,3589,3552,3368,251
7739,268,267,288,3244,3576,3470,3016,250
7740,267,267,269,2857,3496,3324,2123,251
7741,267,267,264,2337,2834,2831,650,251
7742,268,268,264,872,551,890,273,251
7743,269,268,262,276,279,276,267,250
7744,269,267,262,258,276,272,266,251
7745,269,268,261,256,276,271,268,252
7746,269,268,262,256,276,269,268,252
7747,283,267,263,256,275,270,269,253
7748,578,269,263,257,277,271,270,252
7749,3193,292,264,258,277,272,270,251
7750,4068,1896,302,258,280,272,269,252
7751,4095,3848,2828,267,292,278,274,253
7752,4095,4095,4092,1230,916,296,278,257
7753,4095,4095,4095,3597,3017,523,287,275
7754,4095,4095,4095,4084,3976,2981,331,577
7755,4095,4095,4095,4095,4095,4084,3325,3230
