row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
713,3868,4095,4095,4095,4095,4095,4095,4092
714,3616,4095,4095,4095,4095,4095,4095,4060
715,2895,4092,4095,4095,4095,4095,4095,4008
716,2116,3988,4072,4095,4084,4076,4095,3908
717,1372,3752,3984,4095,4012,3977,4095,3544
718,407,3029,3485,4068,3712,3596,4068,2488
719,300,1998,2556,3940,3048,2700,3983,996
720,285,1140,1690,3693,2336,1916,3848,325
721,282,560,815,3112,1315,520,2856,271
722,278,321,324,2372,375,309,1948,261
723,277,298,293,1293,298,281,352,254
724,277,286,279,553,290,277,301,251
725,277,282,274,320,281,272,277,250
726,277,278,272,297,278,272,273,251
727,277,276,271,286,277,270,271,248
728,276,276,270,275,275,271,266,249
729,276,276,269,268,275,269,268,251
730,275,274,269,264,276,270,268,249
731,276,275,272,264,276,269,269,248
732,275,275,272,263,275,269,265,249
733,276,276,277,263,277,269,268,249
734,276,276,287,265,282,269,268,247
735,273,274,309,266,290,269,267,248
736,274,275,663,278,308,269,267,248
737,276,273,1720,295,340,270,267,248
738,275,274,2636,362,508,271,266,249
739,275,275,3061,1411,760,270,267,248
740,274,274,3110,2400,1009,269,267,249
741,275,273,3002,3141,1271,269,266,248
742,276,274,2824,3310,1397,271,267,248
743,274,275,2348,3416,1594,271,268,249
744,275,274,1930,3404,1700,269,266,248
745,275,273,1628,3360,1796,270,268,249
746,275,274,1294,3284,1876,272,268,249
747,274,275,994,3214,1914,270,268,247
748,274,274,968,3204,1920,271,267,249
749,274,275,949,3196,1921,271,268,249
750,275,274,942,3193,1922,270,268,249
751,275,275,940,3192,1922,271,267,248
752,275,274,943,3192,1924,270,268,248
753,276,274,953,3196,1920,271,268,249
754,274,273,952,3189,1918,269,267,249
755,274,273,819,3087,1956,269,266,249
756,275,274,354,2664,2044,270,266,248
757,274,272,299,1730,2043,270,266,248
758,275,272,277,408,2124,270,266,249
759,274,274,269,290,2146,271,267,248
760,275,273,269,274,2121,270,268,248
761,276,273,268,268,2052,271,267,248
762,276,273,267,264,1885,272,267,248
763,276,272,268,263,1767,271,266,251
764,276,274,268,263,1615,273,265,249
765,274,272,268,262,1540,273,266,250
766,276,272,268,263,1536,277,265,249
767,275,274,268,262,1652,277,264,250
768,275,272,268,264,1788,279,264,248
769,275,272,268,264,2124,281,266,249
770,276,273,267,264,2268,282,266,249
771,274,273,268,263,2472,284,267,250
772,274,273,269,264,2884,285,266,248
773,275,271,268,266,3213,287,266,250
774,275,273,268,266,3285,288,266,249
775,275,272,268,266,3332,287,266,249
776,275,273,268,267,3340,289,266,250
777,276,272,268,266,3342,289,266,250
778,276,273,267,268,3346,289,266,250
779,276,272,268,267,3346,288,266,249
780,275,273,267,265,3343,289,266,249
781,275,273,268,266,3340,289,266,248
782,275,273,268,267,3336,289,266,249
783,275,271,268,268,3432,290,265,249
784,274,272,269,272,3474,291,265,249
785,276,273,271,282,3492,293,265,250
786,276,273,274,293,3496,298,267,248
787,276,274,281,447,3484,301,267,249
788,276,274,292,1722,3432,300,265,248
789,276,274,307,2656,3198,293,265,249
790,275,274,369,3184,2356,282,266,249
791,275,274,1108,3362,1100,275,264,250
792,275,274,1653,3401,326,272,264,249
793,275,273,2164,3390,287,269,264,249
794,275,273,2488,3336,279,269,264,249
795,274,274,2713,3181,276,268,266,248
796,276,274,2856,2841,276,269,265,249
797,275,272,2958,2408,276,268,264,249
798,274,273,3072,1472,275,269,266,249
799,275,273,3096,650,273,268,265,249
800,276,276,3052,321,275,269,265,249
801,276,274,2942,292,274,269,265,249
802,276,275,2793,279,274,268,265,248
803,276,276,2586,272,274,269,265,249
804,276,274,2476,269,275,269,265,248
805,275,276,2402,268,274,268,264,249
806,276,276,2331,268,276,268,265,248
807,276,275,2282,268,276,269,265,249
808,275,275,2268,268,275,267,265,248
809,275,275,2250,267,275,268,264,248
810,275,274,2241,266,275,268,264,248
811,276,275,2248,268,274,268,264,249
812,276,273,2257,266,276,268,264,249
813,275,274,2264,267,276,268,265,249
814,276,274,2268,268,275,269,263,250
815,275,274,2270,267,274,268,264,249
