row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
3730,275,271,264,327,3394,284,275,253
3731,276,271,264,1668,3588,304,281,255
3732,276,275,270,2134,3636,741,281,255
3733,277,302,835,2638,3640,1878,283,255
3734,277,1314,3486,3392,3674,2101,286,256
3735,276,2508,3560,3544,3672,3208,290,255
3736,275,2894,3572,3564,3688,3638,296,258
3737,275,2790,3512,3556,3692,3668,624,258
3738,273,1464,1858,3512,3640,3682,830,259
3739,275,284,269,3348,2424,3680,992,259
3740,273,271,266,964,306,3646,1076,261
3741,275,269,266,260,298,3624,3240,260
3742,273,269,264,259,297,3656,3272,259
3743,274,270,265,260,336,3724,3284,260
3744,273,270,264,261,3501,3768,3268,262
3745,273,269,263,261,3721,3784,1403,261
3746,273,269,265,286,3756,3768,590,262
3747,273,270,272,2223,3758,3732,341,261
3748,273,269,322,3520,3748,3308,349,264
3749,273,269,1864,3572,3694,394,3397,264
3750,273,269,2716,3580,2258,3016,3693,261
3751,273,270,2844,3561,1076,3680,3646,258
3752,274,269,2924,3382,2748,3880,3596,259
3753,275,270,3004,3309,3764,3876,2746,261
3754,273,271,3112,3560,3808,3860,1352,261
3755,274,270,3220,3588,3812,3652,491,264
3756,274,271,3270,3580,3695,1777,371,264
3757,275,271,2124,3470,3112,892,403,265
3758,273,270,268,295,460,910,401,266
3759,273,268,265,267,372,834,501,269
3760,281,269,266,264,439,846,663,272
3761,1102,274,268,266,665,936,758,274
3762,3868,1244,594,271,1208,1364,1238,299
3763,4095,4036,4060,3122,3956,3784,1295,3772
