row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
15697,3612,4095,4095,4095,4095,4060,4095,3704
15698,2334,3928,3983,4095,3922,3192,4012,1516
15699,383,2596,2748,3908,2376,569,2482,269
15700,285,452,337,1938,298,274,284,253
15701,277,281,274,297,276,269,268,251
15702,275,272,266,264,273,267,265,252
15703,274,269,265,259,273,269,263,250
15704,275,270,266,258,272,268,264,249
15705,274,270,266,258,273,267,264,250
15706,275,271,264,258,273,268,264,249
15707,276,272,265,258,273,270,263,251
15708,275,272,264,260,274,268,264,249
15709,275,272,265,260,273,269,264,249
15710,276,271,266,260,273,269,264,249
15711,275,272,267,260,272,268,263,249
15712,277,272,266,261,273,269,264,252
15713,277,278,269,264,274,269,265,251
15714,277,296,276,263,276,269,263,251
15715,277,336,284,261,275,269,263,251
15716,276,810,313,262,274,269,264,250
15717,275,1392,826,266,276,270,264,251
15718,275,1534,2052,284,281,273,263,251
15719,277,1558,2976,369,300,276,263,250
15720,276,1427,3421,2196,1024,283,263,251
15721,276,1056,3436,3276,3024,297,263,249
15722,275,395,3233,3406,3460,351,262,249
15723,273,302,2261,3412,3472,778,264,250
15724,273,285,892,3397,3432,914,265,251
15725,273,277,312,3326,3396,985,264,251
15726,273,273,282,2788,3384,1038,264,253
15727,276,274,275,1055,3348,1198,264,265
15728,276,274,268,292,3360,1744,265,338
15729,273,273,266,270,3480,2530,267,2628
15730,274,271,266,272,3512,2754,274,2964
15731,272,271,267,274,3516,2692,291,3000
15732,273,271,268,274,3512,2616,308,2972
15733,272,271,266,275,3500,2572,326,2936
15734,271,271,265,273,3494,2636,928,2684
15735,271,270,265,273,3487,2904,2415,1871
15736,270,269,265,272,3460,3221,2944,968
15737,271,270,264,271,3432,3416,3228,577
15738,272,270,265,271,3377,3476,3400,390
15739,273,269,264,267,3110,3464,3414,303
15740,272,270,264,263,2632,3160,3380,262
15741,271,268,265,261,1144,2224,3293,253
15742,269,269,263,259,288,941,2988,250
15743,268,268,263,258,274,317,2221,250
15744,270,268,264,257,272,278,321,249
15745,268,268,262,257,273,269,265,250
15746,269,266,262,256,272,267,263,250
15747,269,267,261,256,272,267,265,250
15748,270,268,263,257,274,268,264,250
15749,269,267,264,258,275,267,264,251
15750,270,267,263,258,274,268,264,249
15751,272,268,263,257,274,269,264,249
15752,274,267,262,257,274,270,266,249
15753,297,269,264,258,275,271,265,252
15754,1889,276,268,256,280,280,267,260
15755,3980,803,347,261,623,980,283,834
15756,4095,3816,3816,358,3725,3916,2382,3886
15757,4095,4095,4095,3634,4095,4095,4068,4095
