row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
2987,4095,4095,4095,4095,4095,4095,4095,3988
2988,4060,4095,4095,4095,4095,4095,4095,3660
2989,3852,4095,4095,4095,4095,4078,4092,2015
2990,3252,4095,4095,4095,4077,3908,4002,301
2991,2261,4000,4005,4095,3848,2421,3352,256
2992,385,2998,2857,3952,1340,301,310,251
2993,278,925,322,2456,296,290,283,249
2994,271,290,270,297,292,285,279,250
2995,272,273,264,266,289,286,279,248
2996,273,269,264,260,289,285,276,248
2997,277,270,264,258,284,281,275,248
2998,293,271,262,258,284,278,275,249
2999,375,290,263,257,282,278,273,247
3000,1502,607,265,257,282,277,273,248
3001,2241,2636,274,258,281,281,273,249
3002,2817,3416,362,260,282,284,274,248
3003,3004,3497,2778,262,287,333,274,249
3004,3016,3532,3471,267,306,1286,273,249
3005,3036,3554,3528,308,378,1964,273,250
3006,3040,3572,3544,2026,2032,3040,275,249
3007,3020,3580,3548,3106,3550,3394,273,248
3008,2916,3582,3556,3321,3628,3486,272,248
3009,2523,3580,3564,3456,3636,3548,272,248
3010,1757,3576,3566,3494,3645,3580,278,248
3011,607,3564,3565,3508,3640,3588,293,248
3012,310,3432,3564,3516,3648,3585,303,248
3013,282,2908,3553,3516,3644,3585,306,249
3014,272,2056,3537,3524,3640,3580,310,248
3015,271,529,3512,3517,3640,3574,516,247
3016,269,295,3424,3508,3630,3572,2160,249
3017,269,272,2140,3496,3636,3572,2184,248
3018,270,269,300,3484,3628,3589,2062,248
3019,268,269,278,3486,3656,3596,1956,249
3020,270,270,280,3508,3656,3596,1829,249
3021,271,269,347,3524,3652,3592,1666,248
3022,270,268,1950,3540,3658,3584,1474,248
3023,270,270,3228,3546,3660,3568,1144,248
3024,270,273,3448,3548,3662,3389,289,248
3025,269,287,3532,3540,3626,1744,277,247
3026,270,310,3552,3532,3576,350,270,247
3027,270,328,3562,3528,2764,282,269,247
3028,270,334,3564,3516,1119,273,267,248
3029,270,337,3564,3388,296,273,266,247
3030,271,340,3560,2868,304,276,267,249
3031,272,338,3562,2724,2664,279,268,249
3032,272,338,3564,3184,3530,298,267,250
3033,274,340,3566,3498,3592,388,269,249
3034,272,341,3560,3528,3612,385,268,248
3035,272,338,3560,3538,3620,382,267,247
3036,271,337,3560,3548,3620,397,267,249
3037,272,325,3558,3544,3608,394,268,249
3038,272,300,3548,3552,3598,319,268,249
3039,273,284,3488,3556,3569,281,267,248
3040,271,274,3012,3548,3368,273,266,248
3041,272,271,2021,3516,2056,271,267,249
3042,273,272,681,3375,662,270,266,248
3043,273,271,283,1969,288,271,266,246
3044,272,270,265,281,276,272,267,247
3045,274,270,265,258,275,270,267,247
3046,320,270,263,258,275,272,266,248
3047,2732,284,265,258,278,276,267,253
3048,4056,1508,336,266,1351,2125,281,1037
3049,4095,4032,4044,2856,4095,4095,3893,4012
