row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
31070,278,2430,1269,274,281,278,267,252
31071,277,2808,2154,274,282,278,267,253
31072,276,2767,2752,277,281,278,266,252
31073,275,2612,3144,284,281,277,265,252
31074,274,2324,3340,291,281,276,265,251
31075,274,1918,3448,306,282,276,267,253
31076,274,1281,3484,341,281,276,266,252
31077,274,459,3468,765,282,276,266,251
31078,273,315,3412,1518,282,276,264,252
31079,274,300,3292,2149,285,275,264,252
31080,274,279,2748,2800,293,277,266,253
31081,275,276,2236,3156,301,275,265,252
31082,274,275,1340,3381,336,275,265,252
31083,274,275,562,3420,707,275,266,251
31084,274,274,302,3352,1676,275,267,252
31085,274,275,283,3152,2360,275,265,252
31086,273,273,275,2784,2812,276,266,253
31087,273,274,272,2218,2985,278,265,252
31088,273,274,271,1538,3112,281,265,252
31089,273,273,270,634,3262,288,265,252
31090,272,275,269,310,3392,293,266,253
31091,272,274,269,290,3438,302,266,251
31092,273,274,269,281,3432,318,265,252
31093,273,274,268,277,3416,325,264,251
31094,273,273,268,270,3316,898,265,253
31095,273,273,267,270,3236,1377,265,252
31096,273,273,267,266,3204,1644,265,251
31097,272,272,267,266,3180,1938,265,251
31098,271,272,268,268,3247,2344,265,252
31099,271,272,276,284,3388,2858,266,250
31100,272,273,291,465,3458,3236,266,252
31101,271,270,470,2548,3101,3293,265,252
31102,270,271,1808,3277,1894,3292,266,251
31103,271,273,2188,3304,346,3288,265,251
31104,271,272,2606,3004,297,3285,266,251
31105,270,273,3072,1744,295,3284,267,250
31106,271,272,3288,400,297,3247,266,251
31107,271,273,3316,307,298,3018,265,252
31108,270,273,3300,309,299,2560,265,251
31109,271,272,3066,352,304,2124,263,252
31110,272,272,2671,998,328,1878,264,252
31111,272,271,2088,1998,823,1635,265,251
31112,271,273,1782,2216,850,1666,264,251
31113,272,271,380,2996,2818,396,265,251
31114,272,272,303,3090,3357,298,264,251
31115,272,274,283,2776,3268,284,265,253
31116,270,272,273,2304,2640,275,264,251
31117,271,272,267,1484,1207,272,265,252
31118,272,272,266,377,311,270,264,251
31119,273,272,266,293,281,270,264,252
31120,275,272,266,273,275,270,264,252
