row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
10485,270,271,264,258,276,275,2160,257
10486,270,270,263,258,275,277,2688,260
10487,272,270,264,258,275,275,3280,268
10488,272,271,264,258,276,276,3480,287
10489,270,271,264,258,275,278,3488,280
10490,272,272,264,259,275,278,3532,283
10491,272,270,264,258,276,280,3535,281
10492,272,270,265,259,279,285,3552,279
10493,270,272,265,258,275,280,3535,294
10494,272,270,264,258,277,276,3480,1049
10495,271,271,262,259,273,274,3465,1466
10496,271,269,264,258,274,273,3462,1250
10497,271,271,264,258,274,272,3460,1190
10498,270,270,264,258,275,273,3460,1176
10499,271,271,263,260,274,272,3428,1092
10500,271,270,263,257,274,271,3264,1048
10501,270,272,264,257,275,275,2812,1170
10502,271,272,264,258,275,276,2700,973
10503,272,271,265,257,277,275,2688,976
10504,272,271,265,259,279,275,2688,908
10505,272,270,264,260,301,284,2724,916
10506,271,270,265,268,1906,325,2652,910
10507,271,270,265,297,3452,679,2665,916
10508,271,272,268,1192,3573,1954,2824,845
10509,272,272,277,2644,3567,2984,3314,754
10510,271,272,290,3204,3464,3286,3494,774
10511,272,272,296,3340,2213,3503,3518,829
10512,270,273,296,3380,313,3486,3528,785
10513,271,272,296,3305,279,3340,3528,738
10514,271,272,298,2876,277,3260,3516,506
10515,272,272,300,2321,278,3392,3500,341
10516,273,272,303,2012,283,3528,3492,272
10517,272,271,308,1861,308,3572,3486,261
10518,273,271,311,1782,1156,3584,3468,259
10519,271,273,309,2004,2784,3584,3440,255
10520,272,273,293,2789,3588,3582,3154,253
10521,271,272,278,3362,3598,3569,2394,252
10522,270,273,281,3405,3576,3550,2000,253
10523,272,273,278,3164,3548,3484,1093,254
10524,272,274,270,2102,3456,3264,277,251
10525,272,273,267,504,2326,2250,272,253
10526,272,271,266,290,304,310,272,252
10527,280,272,265,264,277,270,272,253
10528,317,273,266,262,275,270,274,254
10529,1700,279,268,260,275,271,275,256
10530,3450,325,277,260,275,272,273,255
10531,3972,2148,409,265,284,274,275,256
10532,4012,3910,3392,311,1237,322,282,265
10533,4015,4095,4095,3037,3892,3716,695,2280
