row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
36865,4095,4095,4095,4095,4095,4095,4095,3988
36866,4078,4095,4095,4095,4095,4095,4095,3868
36867,4028,4095,4095,4095,4095,4095,4095,3380
36868,3832,4095,4095,4095,4095,4024,4076,2097
36869,3340,4094,4078,4095,4004,3564,3950,335
36870,2473,3896,3836,4080,3448,2176,3048,265
36871,1330,3176,2985,3887,1982,344,764,252
36872,348,2034,1560,2992,335,278,281,250
36873,296,773,333,1391,283,271,269,249
36874,283,307,283,312,277,269,267,248
36875,280,282,275,274,275,269,265,248
36876,280,278,288,273,279,269,264,249
36877,280,277,334,290,284,270,264,249
36878,280,280,1099,351,298,271,265,249
36879,280,280,1876,1284,331,270,265,249
36880,280,281,2127,1892,901,271,266,248
36881,279,284,1948,1440,1810,272,265,248
36882,279,285,1633,374,2366,272,266,248
36883,279,290,1462,293,2468,274,265,248
36884,279,297,1538,276,2220,278,265,250
36885,279,299,1766,269,1869,284,265,248
36886,279,303,1957,269,1518,290,265,248
36887,280,303,2104,269,1122,299,265,248
36888,279,301,2124,267,707,315,266,248
36889,280,296,1940,267,396,341,265,249
36890,280,292,1502,267,342,431,266,249
36891,280,286,689,266,321,803,267,248
36892,280,282,314,265,311,1120,266,248
36893,280,278,285,265,305,1413,267,248
36894,280,277,274,264,300,1683,267,248
36895,280,278,271,265,296,1945,266,248
36896,280,276,269,264,295,2178,266,249
36897,280,277,270,265,293,2380,265,247
36898,278,278,273,266,292,2536,266,248
36899,279,276,276,268,291,2677,265,248
36900,279,276,282,272,294,2804,267,248
36901,279,276,289,282,300,2912,265,248
36902,278,277,304,298,309,2996,266,247
36903,278,276,335,329,324,3049,267,247
36904,278,275,602,641,348,3076,267,247
36905,279,276,1148,1281,405,3092,267,247
36906,279,277,1642,1937,682,3116,267,247
36907,278,278,2108,2546,1077,3150,267,248
36908,278,277,2607,3056,1583,3183,267,248
36909,278,277,2964,3020,1976,3220,267,248
36910,278,279,3052,2044,1976,3244,268,248
36911,279,282,2880,596,1615,3260,266,247
36912,279,286,2489,296,1036,3260,268,249
36913,280,293,2008,273,449,3256,268,248
36914,279,299,1516,266,331,3252,267,248
36915,279,309,1092,265,309,3244,267,249
36916,279,320,785,264,298,3236,267,248
36917,281,330,544,263,291,3228,267,247
36918,280,338,403,264,289,3204,267,247
36919,281,348,364,263,285,3174,266,248
36920,279,356,350,263,286,3112,267,248
36921,280,359,348,264,283,3022,267,249
36922,280,360,351,264,283,2905,267,247
36923,279,353,352,262,280,2756,266,249
36924,280,346,352,263,282,2536,266,248
36925,280,336,359,264,285,2232,268,249
36926,280,325,377,263,289,1789,267,250
36927,282,314,444,263,295,1248,268,248
36928,281,302,645,264,307,566,269,249
36929,280,293,960,264,330,321,269,248
36930,280,285,1441,263,619,290,270,250
36931,279,280,2006,264,1612,277,269,248
36932,277,278,2381,267,2708,273,270,248
36933,279,278,2262,272,3026,270,269,247
36934,277,276,1500,297,2124,273,269,248
36935,277,277,338,1012,340,272,271,247
36936,280,275,283,2324,280,271,271,249
36937,282,276,270,888,276,271,271,251
36938,313,276,268,283,277,274,273,257
36939,1082,285,272,266,283,285,275,286
36940,2812,336,301,267,408,1392,298,2353
36941,3886,1792,1838,292,3608,3983,3044,3838
36942,4088,3545,3788,1838,4084,4095,4044,3976
36943,4095,4076,4095,3846,4095,4095,4095,4010
