row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
36324,4092,4095,4095,4095,4095,4095,4095,3920
36325,4020,4095,4095,4095,4095,4095,4095,3567
36326,3796,4095,4095,4095,4095,4078,4095,2561
36327,3327,4095,4095,4095,4079,3966,4044,1059
36328,2733,4048,4052,4095,4004,3500,3924,298
36329,1988,3839,3880,4088,3642,2168,3236,261
36330,1056,3252,3234,3992,2384,345,1320,252
36331,340,2290,1948,3601,390,281,293,249
36332,295,1188,400,2368,286,276,273,248
36333,283,342,287,487,281,274,272,249
36334,279,293,272,284,280,274,271,247
36335,279,280,267,264,279,276,271,247
36336,277,287,270,260,281,277,271,248
36337,276,308,289,259,282,277,272,245
36338,278,616,762,261,281,280,274,248
36339,277,1620,2772,264,293,290,277,248
36340,277,1525,2004,270,281,282,273,247
36341,277,791,337,290,285,286,275,248
36342,276,328,276,394,288,285,275,249
36343,277,293,267,962,285,284,276,249
36344,277,278,265,401,295,287,277,248
36345,277,273,265,289,305,286,279,248
36346,277,271,266,270,351,287,280,247
36347,276,272,265,262,792,284,277,249
36348,277,273,264,260,1349,285,276,247
36349,276,272,263,259,1685,284,276,248
36350,277,272,264,260,1626,283,277,249
36351,276,272,265,259,1331,283,277,249
36352,276,272,265,260,845,286,278,249
36353,276,272,264,260,388,290,278,247
36354,276,271,263,258,325,301,277,247
36355,275,272,264,260,308,320,278,249
36356,275,272,264,259,298,369,280,247
36357,276,272,264,260,292,782,281,248
36358,277,273,265,260,291,1288,279,247
36359,276,272,265,262,289,1740,278,249
36360,276,273,269,262,288,2202,278,248
36361,276,273,280,277,293,2584,278,247
36362,276,271,321,1269,331,2938,279,248
36363,277,273,1344,3276,1310,3164,278,247
36364,276,272,2280,3428,2511,3280,281,248
36365,275,273,2833,3400,2229,3384,281,248
36366,276,271,3087,3068,514,3444,281,248
36367,275,271,3224,1476,301,3432,281,247
36368,277,270,3276,294,292,3268,280,247
36369,277,272,3240,268,290,3096,280,247
36370,277,272,3156,264,292,3056,281,247
36371,276,271,3020,261,294,3054,281,248
36372,276,271,2846,261,297,3124,282,248
36373,276,269,2696,260,303,3289,286,247
36374,275,269,2600,261,310,3430,287,247
36375,274,269,2501,262,323,3550,290,247
36376,276,269,2258,263,333,3604,293,248
36377,276,269,1812,264,342,3656,292,248
36378,275,269,982,265,371,3660,297,250
36379,274,271,318,270,564,3620,298,250
36380,275,270,279,283,1405,3480,300,250
36381,274,270,269,352,3599,2863,303,250
36382,274,271,264,1920,3776,1896,302,249
36383,276,269,264,321,3532,1274,305,249
36384,279,272,266,271,1182,1333,306,250
36385,320,271,267,266,1204,1628,312,251
36386,1998,283,270,272,1697,2176,323,262
36387,3864,1136,839,280,3198,3738,377,1182
36388,4092,3862,4024,3021,4088,4095,3848,3808
