row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
20013,274,273,266,265,3076,293,264,252
20014,274,270,266,268,3462,744,265,250
20015,274,272,267,277,3524,2763,265,250
20016,273,272,266,290,3556,3366,265,252
20017,272,272,265,327,3572,3448,267,251
20018,272,271,265,941,3578,3496,268,249
20019,274,272,267,1805,3580,3520,273,252
20020,273,272,266,1948,3576,3532,290,252
20021,274,272,267,2000,3564,3528,297,251
20022,271,273,267,2012,3548,3528,297,252
20023,273,273,267,1564,3501,3532,296,252
20024,275,273,266,341,3221,3528,296,252
20025,274,273,267,281,2100,3516,296,252
20026,274,274,265,266,537,3508,310,252
20027,274,275,267,264,307,3492,670,252
20028,275,275,267,263,291,3471,1724,252
20029,277,274,267,261,283,3452,1813,253
20030,277,276,269,261,280,3396,1864,255
20031,276,276,268,263,279,3160,2236,254
20032,277,276,270,262,279,2814,2838,253
20033,278,277,269,264,277,2460,3212,252
20034,280,276,269,264,278,2280,3250,254
20035,278,276,270,265,278,2329,3232,254
20036,278,277,271,265,279,2357,3242,254
20037,278,277,272,265,279,2364,3258,256
20038,278,278,275,265,282,2396,3272,255
20039,277,278,292,270,298,2652,3270,256
20040,278,280,588,298,1170,3126,3250,254
20041,278,281,2409,1629,3308,3526,3220,253
20042,277,289,3376,3368,3586,3566,3176,253
20043,278,305,3529,3532,3580,3568,3118,252
20044,278,338,3508,3532,3528,3562,3036,252
20045,276,460,3100,3441,2876,3540,2429,252
20046,276,638,1750,2296,657,3500,891,252
20047,276,800,717,317,288,3502,395,253
20048,277,906,1981,291,324,3524,351,252
20049,275,896,3176,550,2188,3518,339,251
20050,276,605,3524,2287,3432,3508,308,251
20051,274,350,3513,3292,3574,3476,280,250
20052,275,307,3208,3540,3534,3406,270,252
20053,274,288,1868,3412,3246,3150,266,252
20054,276,283,333,2500,1978,2090,264,251
20055,280,278,278,469,322,349,266,251
20056,303,279,272,284,282,282,266,251
20057,1140,285,269,268,278,276,264,253
20058,3215,328,278,267,278,276,265,254
20059,3951,1770,332,271,286,282,268,253
20060,4012,3560,2464,294,404,315,268,260
20061,4022,4092,3960,1360,2824,1796,279,284
20062,4026,4095,4095,3296,3928,3528,357,1128
20063,4028,4095,4095,4020,4092,4072,2635,3434
20064,4024,4095,4095,4095,4095,4095,3928,4028
