row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
20416,271,273,265,260,274,275,2984,254
20417,272,273,266,258,276,276,3282,254
20418,272,272,264,258,277,278,3308,255
20419,270,271,265,258,277,275,3312,256
20420,273,273,267,260,276,274,3324,259
20421,273,273,265,260,275,273,3316,276
20422,270,273,265,260,275,273,3324,281
20423,272,271,265,259,275,273,3336,280
20424,272,273,265,260,273,272,3322,276
20425,272,274,268,262,275,271,3302,269
20426,272,274,268,264,275,271,3304,264
20427,273,275,269,267,275,273,3310,264
20428,276,275,266,258,278,281,3438,267
20429,272,271,266,257,278,280,3444,265
20430,272,271,265,257,279,286,3454,264
20431,271,272,265,260,275,285,3424,262
20432,274,273,268,260,276,287,3424,262
20433,274,271,267,260,277,292,3470,262
20434,272,272,268,260,277,288,3444,263
20435,274,273,268,261,276,289,3452,264
20436,272,275,271,262,277,287,3444,264
20437,275,277,296,264,277,285,3449,265
20438,274,282,1258,282,280,286,3454,265
20439,276,294,3140,884,299,283,3457,265
20440,277,313,3488,3056,977,280,3438,263
20441,276,333,3464,3438,1494,278,3396,256
20442,275,328,3200,3444,1689,278,3368,254
20443,273,320,2265,3188,2150,288,3348,256
20444,275,317,757,1876,2972,321,3357,255
20445,276,311,348,322,3244,323,3374,255
20446,278,307,357,277,3234,370,3380,255
20447,278,307,429,266,3260,1998,3368,255
20448,275,306,1198,265,3368,3012,3300,254
20449,276,295,2348,267,3496,3505,2656,251
20450,276,287,3020,273,3544,3532,2242,253
20451,277,280,3334,286,3560,3532,2212,252
20452,278,280,3326,330,3572,3532,1568,252
20453,278,279,2996,2006,3576,3503,312,252
20454,278,278,2404,3341,3556,3356,281,253
20455,278,275,1420,3492,3470,2512,269,251
20456,278,277,335,3224,2653,835,267,251
20457,278,278,289,1839,538,297,267,250
20458,278,277,272,325,285,271,266,250
20459,282,278,271,276,276,270,266,251
20460,310,279,269,267,277,271,264,253
