row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
48418,275,274,2186,315,275,269,265,249
48419,274,275,2380,1390,276,268,265,250
48420,274,275,2328,2552,276,268,264,250
48421,274,274,2296,3212,284,269,264,251
48422,274,273,2293,3412,307,269,265,250
48423,273,274,2244,3476,381,269,265,250
48424,276,275,2208,3512,1357,269,266,249
48425,275,274,1869,3520,2440,269,265,250
48426,274,274,1029,3512,2978,270,265,250
48427,277,274,331,3484,3362,271,265,249
48428,274,273,293,3404,3452,273,266,250
48429,274,274,279,3144,3492,283,264,249
48430,275,274,273,2636,3529,301,265,249
48431,276,274,270,1791,3562,635,265,251
48432,275,273,277,969,3588,1117,264,251
48433,274,275,299,1812,3588,1256,266,250
48434,276,276,666,3220,3412,2334,266,251
48435,275,274,1956,3477,2316,3124,265,251
48436,276,278,2910,3444,498,3390,266,250
48437,277,279,3388,3194,375,3424,266,250
48438,276,283,3461,2453,324,3412,266,250
48439,277,287,3390,798,289,3424,268,251
48440,277,288,3212,295,287,3436,269,250
48441,276,289,3070,274,287,3400,273,251
48442,275,290,2996,270,288,3294,272,251
48443,276,290,3038,271,283,3192,272,250
48444,275,291,3176,274,278,3136,271,249
48445,275,286,3316,285,278,3196,271,251
48446,275,280,3350,322,284,3349,270,250
48447,275,278,3288,859,308,3464,269,250
48448,274,278,2662,2152,868,3464,270,249
48449,274,276,1583,2904,2348,3404,269,250
48450,274,274,315,3352,3396,3116,268,249
48451,273,273,285,3225,3076,1967,265,250
48452,274,274,274,2033,1315,357,265,250
48453,277,274,270,304,289,279,265,250
48454,303,274,268,269,279,274,265,250
48455,1724,283,270,265,280,276,264,251
48456,3724,610,298,268,290,285,265,253
48457,4044,3508,2558,298,1122,735,273,276
48458,4054,4095,4068,2401,3780,3572,1102,2974
48459,4056,4095,4095,3967,4095,4095,3984,4064
