row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
16410,272,275,271,271,2312,282,270,259
16411,279,284,277,279,3116,277,267,253
16412,273,274,269,281,3226,280,269,258
16413,276,280,275,297,3429,281,265,253
16414,274,274,269,294,3434,288,268,256
16415,275,277,274,303,3464,299,265,252
16416,274,276,269,296,3460,305,266,255
16417,273,278,275,299,3482,311,265,252
16418,275,277,269,279,3449,303,267,253
16419,272,276,272,281,3404,316,264,252
16420,274,276,270,272,3324,329,265,253
16421,273,274,270,275,3212,936,264,252
16422,276,276,271,269,3200,1429,265,251
16423,271,273,268,267,3180,1514,266,253
16424,274,275,271,268,3114,1532,265,251
16425,272,273,269,266,2728,1598,265,251
16426,272,274,269,268,2186,1653,264,251
16427,272,274,272,272,2440,2014,264,250
16428,273,272,279,306,3340,2710,264,251
16429,272,273,310,1384,3576,3244,265,252
16430,273,273,973,2798,3554,3348,265,250
16431,272,272,2006,3349,3368,3394,264,251
16432,273,273,2404,3428,2216,3412,265,250
16433,273,272,2457,3236,351,3397,267,251
16434,273,275,2548,2222,295,3364,267,251
16435,272,276,2531,364,287,3300,265,250
16436,271,276,2372,280,291,3201,267,251
16437,272,277,2264,270,296,3087,265,251
16438,271,276,2520,269,288,3006,264,250
16439,271,277,2962,272,279,2968,265,250
16440,271,275,3276,279,286,2942,265,250
16441,272,275,3254,319,394,2888,263,250
16442,271,275,3164,1612,2628,2778,264,251
16443,271,275,3116,2901,3400,2617,264,251
16444,271,273,2796,3296,3481,2021,266,251
16445,269,274,2091,3416,3444,753,266,251
16446,272,275,643,3257,3166,328,268,251
16447,271,274,288,1940,1536,294,266,251
16448,283,274,269,304,292,274,265,250
16449,437,275,267,268,275,269,265,251
16450,3273,305,272,265,274,270,267,250
16451,3996,2096,330,267,278,272,265,249
16452,4020,3901,2860,289,348,290,266,253
16453,4028,4095,4056,1674,3182,2078,272,268
16454,4030,4095,4095,3800,4060,4048,1373,2359
