row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
47567,276,328,2376,267,275,270,275,255
47568,276,355,3309,270,275,270,269,252
47569,276,384,3400,289,277,280,285,252
47570,277,358,3456,338,274,270,276,254
47571,275,311,3452,1034,275,269,270,251
47572,276,304,3452,2028,277,270,276,253
47573,276,285,3388,2760,281,269,270,251
47574,276,277,3084,3274,287,269,273,252
47575,275,277,2550,3407,310,273,277,252
47576,275,276,1781,3448,590,269,270,252
47577,275,276,699,3450,819,269,271,252
47578,276,275,306,3404,930,268,270,252
47579,274,274,282,3247,2044,268,269,253
47580,276,275,271,2798,2833,268,268,253
47581,276,277,269,1822,2865,270,268,252
47582,275,277,269,596,3130,271,270,251
47583,277,276,268,303,3420,272,269,253
47584,276,276,271,287,3464,276,270,252
47585,277,280,277,283,3480,293,268,252
47586,277,290,373,284,3513,300,269,251
47587,276,328,2840,322,3544,303,268,252
47588,276,820,3508,1934,3560,755,267,252
47589,276,1420,3528,3228,3580,1091,271,253
47590,277,1583,3424,3516,3576,957,271,252
47591,276,1705,2161,3388,3572,803,271,252
47592,276,1867,319,2220,3556,504,271,253
47593,276,1788,294,432,3552,352,272,254
47594,277,1003,1026,291,3560,330,276,254
47595,276,325,3218,869,3532,299,272,253
47596,276,291,3454,3344,3502,277,274,254
47597,277,280,3052,3500,3432,271,274,253
47598,275,275,1712,3460,2836,270,272,254
47599,275,275,313,3212,338,269,270,253
47600,277,275,274,775,278,271,271,252
47601,310,275,267,268,274,271,270,254
47602,2104,289,268,262,275,274,270,256
47603,3956,1552,324,266,296,520,281,355
47604,4056,3908,3404,326,3200,4036,2893,4000
47605,4066,4095,4095,3290,4095,4095,4095,4095
