row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
11766,271,318,2516,261,274,270,268,251
11767,270,321,3116,264,273,270,268,251
11768,271,322,3356,268,276,272,267,250
11769,271,325,3412,278,277,271,268,250
11770,271,325,3436,295,275,269,267,251
11771,272,318,3452,338,275,269,264,250
11772,273,313,3474,1576,285,269,267,254
11773,272,281,3398,2582,292,271,269,253
11774,272,275,3244,3068,309,269,268,251
11775,272,274,2857,3381,873,269,269,253
11776,271,274,2196,3438,1486,269,269,251
11777,271,273,817,3401,2761,272,268,253
11778,271,272,290,3260,3260,273,268,252
11779,273,273,270,2964,3416,280,268,251
11780,274,272,268,2002,3508,315,267,253
11781,272,271,266,900,3518,522,269,253
11782,273,270,266,312,3512,1965,268,253
11783,273,271,266,282,3488,2850,267,252
11784,272,273,266,268,3340,3246,268,251
11785,271,271,266,262,2870,3405,266,251
11786,272,271,268,261,2184,3436,268,250
11787,270,272,277,262,1074,3456,269,251
11788,272,273,313,268,1399,3464,274,252
11789,270,273,1989,329,3242,3468,282,252
11790,272,272,3005,2748,3544,3482,373,250
11791,271,273,3296,3448,3534,3488,969,251
11792,272,275,3226,3428,3492,3484,2522,249
11793,273,273,3008,2720,3354,3492,2632,251
11794,273,274,2910,430,3064,3480,2509,251
11795,272,271,2992,287,1672,3471,2338,250
11796,272,272,2932,316,317,3477,2159,251
11797,273,271,2465,1260,316,3466,1896,252
11798,272,270,1652,2488,600,3464,1648,252
11799,274,273,429,3272,2653,3464,1332,251
11800,273,273,288,3180,3540,3467,1141,251
11801,273,271,269,2949,3524,3461,987,251
11802,272,273,267,1908,3484,3444,863,249
11803,273,273,266,331,3168,3296,685,251
11804,280,269,266,278,1392,2190,312,250
11805,310,271,265,268,292,325,273,251
11806,1416,274,266,264,277,276,268,252
11807,3100,290,266,261,275,270,265,251
11808,3884,486,274,262,274,270,265,250
11809,3992,2062,312,263,278,272,266,251
11810,4012,3416,1613,266,281,281,266,253
11811,4017,4012,3456,283,340,433,271,264
11812,4021,4095,4052,892,2853,3214,310,350
11813,4024,4095,4095,3032,3948,4026,2180,2984
11814,4024,4095,4095,3896,4076,4095,3726,3937
