row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
48008,289,298,2788,281,278,270,264,251
48009,289,299,3324,304,278,270,264,251
48010,289,302,3420,409,276,269,264,252
48011,289,298,3428,1319,277,270,264,250
48012,288,293,3338,1968,278,272,265,251
48013,286,289,3045,2330,279,270,263,251
48014,286,285,2620,2732,284,270,264,251
48015,285,284,2156,3224,288,271,265,251
48016,285,282,1880,3413,291,272,263,253
48017,284,281,1499,3460,297,270,264,250
48018,283,281,865,3464,316,270,263,249
48019,281,280,329,3432,531,272,264,250
48020,283,281,299,3340,1384,272,264,249
48021,283,281,289,3244,2229,272,265,250
48022,282,281,280,3126,2361,271,264,251
48023,281,281,278,2784,2314,272,263,251
48024,279,281,277,2153,2352,272,264,251
48025,280,282,296,1260,2812,272,264,251
48026,280,286,695,1084,3288,272,263,251
48027,278,295,2798,1873,3401,276,263,250
48028,278,317,3501,3220,3452,282,264,251
48029,278,380,3540,3560,3496,287,263,251
48030,280,838,3548,3564,3518,286,265,252
48031,278,1391,3544,3564,3520,286,262,251
48032,278,1780,3482,3540,3508,283,262,252
48033,277,1916,2836,3452,3512,282,264,251
48034,276,2014,1284,2774,3520,283,264,252
48035,275,2022,354,1884,3520,281,264,253
48036,277,2098,336,1657,3516,280,266,251
48037,276,1843,935,2948,3492,276,265,251
48038,275,861,2548,3461,3448,274,264,251
48039,275,322,3464,3532,3320,272,264,251
48040,274,288,3418,3528,2380,272,264,252
48041,273,278,2020,3407,461,272,264,251
48042,275,275,291,1672,282,270,265,251
48043,279,274,267,281,272,269,262,251
48044,329,274,265,263,274,269,264,251
48045,2892,301,273,262,276,271,266,251
48046,4015,2178,1006,269,317,297,268,260
48047,4060,4008,3872,969,3489,3074,304,696
48048,4064,4095,4095,3756,4094,4095,3394,3868
