row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
19079,3904,4095,4095,4095,4095,4095,4095,4095
19080,3824,4095,4095,4095,4095,4095,4095,4095
19081,3528,4095,4095,4095,4095,4095,4095,4095
19082,2816,4095,4095,4095,4095,4095,4095,4095
19083,2396,4095,4095,4095,4095,4095,4095,4092
19084,2112,4089,4095,4095,4095,4095,4095,4064
19085,1097,4008,4095,4095,4095,4095,4095,4040
19086,978,3983,4095,4095,4095,4095,4095,3992
19087,347,3808,4068,4095,4095,4095,4095,3937
19088,320,3612,4018,4095,4084,4088,4095,3829
19089,294,3100,3884,4095,4053,4044,4095,3344
19090,278,1823,3200,4076,3960,3900,4079,2584
19091,272,1038,2140,4012,3731,3550,4052,1958
19092,271,585,1572,3951,3181,2688,4004,922
19093,271,323,462,3832,2648,2055,3904,306
19094,272,292,296,3588,1774,1313,3839,288
19095,271,287,282,2456,332,360,2697,264
19096,269,274,273,658,317,311,965,256
19097,270,271,275,296,485,358,330,254
19098,271,271,269,280,352,409,323,253
19099,270,272,267,271,333,453,316,254
19100,270,271,268,268,303,309,300,253
19101,270,270,270,267,316,332,304,252
19102,269,270,268,265,325,396,306,252
19103,269,269,268,264,309,312,296,252
19104,268,270,270,267,316,329,296,252
19105,269,268,268,265,327,345,300,252
19106,269,269,268,266,339,342,293,252
19107,269,270,265,264,688,844,294,250
19108,269,268,264,261,1384,1442,288,251
19109,269,269,266,264,2841,2560,290,250
19110,269,269,265,260,3444,2889,295,251
19111,270,268,264,260,3444,2692,289,251
19112,269,267,268,263,3556,2799,291,250
19113,271,269,268,264,3600,2922,292,253
19114,269,269,268,263,3620,3040,294,251
19115,270,268,268,264,3608,3000,291,252
19116,270,268,270,264,3596,2950,294,251
19117,269,268,267,263,3556,2814,300,252
19118,269,269,269,263,3454,2262,295,251
19119,269,268,268,264,3253,991,290,251
19120,270,268,267,264,2812,326,293,252
19121,270,268,267,265,2656,316,298,253
19122,270,269,268,265,2476,320,301,252
19123,268,270,267,264,2540,345,304,253
19124,269,268,267,264,2508,323,295,252
19125,269,269,267,263,2396,306,294,253
19126,270,269,269,264,2437,307,300,253
19127,270,270,268,265,2555,306,296,251
19128,269,269,268,265,2576,321,297,251
19129,270,269,266,263,2504,325,299,253
19130,271,268,265,261,2284,309,300,253
19131,270,269,269,264,2374,309,294,253
19132,270,269,267,265,2420,324,297,253
19133,270,269,268,265,2268,305,296,253
19134,271,269,269,266,2260,305,293,253
19135,270,267,268,266,2252,315,300,252
19136,270,269,266,264,2105,320,304,253
19137,271,269,267,265,2077,312,294,252
19138,270,268,267,264,2126,312,296,253
19139,270,270,267,262,1982,307,297,251
19140,271,269,267,263,1950,304,293,253
19141,271,269,267,264,1926,302,296,252
19142,269,268,268,263,1920,309,298,254
19143,270,269,266,264,1960,304,293,252
19144,270,269,266,264,1916,302,293,253
19145,270,268,266,262,1976,305,289,252
19146,269,269,265,262,1946,298,289,252
19147,271,269,269,264,1989,297,289,254
19148,270,269,265,265,1916,298,293,255
19149,271,268,267,263,1882,302,301,254
19150,270,268,267,263,1908,309,300,252
19151,270,269,268,263,1967,305,291,252
19152,269,269,265,263,1951,299,289,254
19153,271,269,265,262,1892,295,292,254
19154,271,267,266,262,1847,303,299,253
19155,271,270,267,262,1864,311,299,253
19156,270,269,266,262,1805,309,296,253
19157,269,269,265,261,1799,307,292,253
19158,269,267,266,260,1806,303,290,252
19159,269,268,266,263,1754,297,291,253
19160,269,269,266,262,1773,300,292,253
19161,270,268,266,260,1775,298,293,254
19162,269,270,267,261,1848,305,293,253
19163,269,269,265,261,1887,301,289,253
19164,269,269,266,261,1885,298,286,252
19165,270,267,265,263,1887,294,288,254
19166,270,269,265,261,1897,296,290,253
19167,270,270,265,262,1912,297,289,253
19168,270,269,265,261,1958,294,284,253
19169,269,268,265,262,1857,290,285,252
19170,270,267,267,261,1832,290,288,253
19171,269,269,267,260,1886,292,290,252
19172,270,268,267,260,1910,291,283,252
19173,269,269,267,261,1803,287,281,251
19174,269,269,266,261,1784,289,280,253
19175,270,268,265,261,1850,283,278,251
19176,270,268,265,260,1810,280,279,251
19177,269,268,266,261,1845,283,280,251
19178,270,268,266,260,1886,283,278,251
19179,272,269,265,258,1882,281,275,250
19180,271,270,266,260,1878,281,274,251
19181,271,268,263,260,1900,279,273,252
19182,272,270,265,259,1957,279,275,251
19183,271,269,266,258,2061,276,271,251
19184,270,269,264,259,2060,276,273,250
19185,270,269,265,260,2040,276,271,251
19186,271,269,264,259,1988,278,272,250
19187,271,268,264,259,1973,276,271,251
19188,270,270,263,259,2028,276,270,250
19189,270,269,264,258,2081,274,270,250
19190,269,269,264,259,2104,272,268,249
19191,269,269,263,258,2026,274,271,251
19192,270,268,263,258,1900,274,270,251
19193,271,269,263,257,1822,274,270,251
19194,269,269,264,257,1786,273,271,251
19195,270,268,263,258,1796,273,269,251
19196,269,268,263,257,1711,272,269,250
19197,271,270,263,258,1652,273,269,251
19198,269,268,264,258,1600,272,267,250
19199,271,269,264,257,1588,271,269,251
19200,271,269,264,258,1609,272,267,250
19201,271,270,264,259,1572,272,267,250
19202,269,269,265,259,1521,271,268,250
19203,270,270,264,258,1443,272,267,248
19204,269,269,264,258,1350,271,267,249
19205,271,269,263,258,1236,270,268,249
19206,271,269,263,257,1101,269,268,251
19207,272,268,263,258,882,271,267,248
19208,277,269,263,259,456,273,267,249
19209,285,269,263,258,313,270,268,248
19210,298,270,262,259,287,271,267,250
