row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
43448,3848,4095,4095,4095,4095,4095,4095,4095
43449,3456,4095,4095,4095,4095,4095,4095,4095
43450,2908,4095,4095,4095,4095,4095,4095,4095
43451,2176,4095,4095,4095,4095,4095,4095,4095
43452,1164,4072,4095,4095,4095,4095,4095,4095
43453,346,3928,4095,4095,4095,4095,4095,4095
43454,298,3601,4095,4095,4095,4095,4095,4095
43455,282,2974,4020,4095,4095,4095,4095,4095
43456,274,1966,3700,4095,4095,4095,4095,4095
43457,272,617,2830,4076,4068,4095,4095,4095
43458,271,301,1438,3896,3896,4060,4095,4095
43459,270,281,328,3308,3341,3820,4095,4092
43460,268,274,281,1917,2022,2982,4095,3996
43461,269,272,269,333,332,1083,4020,3448
43462,271,271,267,278,282,291,3244,1433
43463,269,272,267,265,276,272,457,273
43464,269,271,267,265,275,270,274,254
43465,270,271,268,268,274,271,266,251
43466,272,271,268,276,276,269,266,250
43467,272,270,269,288,276,270,268,252
43468,270,270,270,316,276,269,266,250
43469,272,270,271,970,276,269,266,250
43470,272,271,270,2040,285,269,266,249
43471,271,270,269,2638,310,269,267,250
43472,270,270,269,2778,694,269,266,250
43473,269,271,269,2716,1433,273,267,251
43474,272,272,269,2568,1010,277,266,251
43475,270,271,269,2452,310,277,266,250
43476,269,269,269,2410,282,271,264,249
43477,271,269,268,2389,274,269,264,249
43478,269,270,269,2360,275,268,266,249
43479,269,270,268,2328,275,269,266,250
43480,270,271,267,2294,275,269,266,250
43481,272,271,269,2268,277,272,267,250
43482,272,271,267,2214,277,269,265,250
43483,271,270,269,2168,277,270,265,250
43484,271,270,267,2136,275,269,265,250
43485,270,269,268,2108,275,270,264,249
43486,270,271,266,2056,276,270,265,249
43487,269,270,265,2006,276,269,264,250
43488,271,270,266,1984,276,269,264,248
43489,271,270,265,1957,276,269,263,249
43490,271,270,267,1944,276,268,265,250
43491,269,271,267,1950,276,269,264,250
43492,270,270,266,1950,276,268,263,251
43493,269,270,266,1996,277,268,265,249
43494,271,272,266,2038,274,267,265,250
43495,271,269,266,2061,275,268,265,251
43496,270,271,266,2086,275,269,264,250
43497,271,271,267,2092,276,269,264,249
43498,270,271,267,2104,274,268,263,250
43499,271,270,268,2225,275,268,263,250
43500,270,275,274,2504,275,269,265,251
43501,272,284,336,2876,276,269,266,251
43502,275,291,2572,3148,286,270,266,251
43503,307,279,1281,3209,716,272,264,252
43504,2160,274,283,2469,2433,274,265,250
43505,3924,299,268,324,681,277,265,250
