row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
22210,3900,4095,4095,4095,4095,4095,4095,4004
22211,3649,4095,4095,4095,4095,4095,4095,3933
22212,3364,4095,4095,4095,4095,4095,4095,3844
22213,3048,4095,4095,4095,4095,4076,4095,3436
22214,2277,4060,4092,4095,4076,3980,4078,2552
22215,1484,3980,4044,4095,4020,3836,4036,1113
22216,536,3648,3936,4095,3932,3424,3965,308
22217,320,3000,3365,4052,3472,2400,3788,272
22218,290,2342,2694,3976,2548,1041,3186,260
22219,280,1547,1456,3708,960,314,1737,254
22220,273,509,358,3260,329,293,343,254
22221,271,320,293,2064,296,289,296,252
22222,270,293,278,1048,292,290,289,253
22223,270,287,274,446,289,286,285,253
22224,271,281,271,319,288,286,285,252
22225,272,277,268,291,286,284,283,252
22226,269,275,268,277,288,284,282,252
22227,270,273,267,273,284,282,280,254
22228,269,272,266,265,285,282,281,253
22229,269,270,265,263,283,281,279,253
22230,270,270,266,261,284,282,280,252
22231,270,270,265,260,285,282,280,252
22232,270,270,265,260,289,283,280,252
22233,269,269,264,258,293,284,279,251
22234,269,269,265,258,308,282,279,251
22235,270,270,264,259,365,282,278,251
22236,271,268,265,259,1263,283,280,252
22237,269,270,265,260,2016,283,282,253
22238,271,269,265,258,2322,281,281,252
22239,270,270,265,259,2650,282,279,252
22240,270,270,264,260,2877,283,278,251
22241,269,269,264,260,2945,280,278,251
22242,270,268,266,259,3034,281,278,250
22243,270,269,265,259,3108,282,278,251
22244,269,268,264,260,3119,281,277,252
22245,271,270,265,260,3134,282,277,250
22246,270,268,265,260,3195,283,277,251
22247,271,268,264,260,3200,282,277,250
22248,269,269,265,259,3248,284,276,252
22249,270,268,264,260,3276,287,275,251
22250,269,267,265,260,3284,289,276,251
22251,269,268,264,258,3288,290,275,251
22252,269,269,264,258,3284,294,276,253
22253,270,267,265,261,3264,298,276,251
22254,270,268,264,258,3220,300,275,252
22255,270,268,263,259,3160,303,276,251
22256,269,268,263,260,3084,308,275,251
22257,271,268,264,259,2936,320,276,251
22258,269,270,264,260,2828,323,274,252
22259,270,268,263,258,2718,335,275,252
22260,268,269,264,259,2605,352,276,252
22261,270,268,263,259,2416,407,276,251
22262,269,268,264,258,2334,429,274,251
22263,270,267,264,257,2197,630,273,250
22264,269,268,264,257,2042,861,276,250
22265,270,268,263,258,1943,984,276,251
22266,270,269,264,258,1732,1315,276,252
22267,270,268,264,257,1525,1583,277,250
22268,268,268,263,259,1406,1834,275,251
22269,269,268,263,257,1362,2066,277,250
22270,268,267,264,259,1287,2226,275,251
22271,270,269,264,257,1239,2378,276,251
22272,269,269,262,257,1210,2508,276,250
22273,269,268,264,259,1210,2648,277,251
22274,269,268,263,259,1185,2652,277,251
22275,270,268,263,257,1162,2628,278,252
22276,269,268,264,258,1168,2533,275,250
22277,268,269,263,257,1169,2447,277,251
22278,269,268,264,258,1180,2287,277,251
22279,270,269,265,257,1156,1986,277,252
22280,270,269,263,257,1140,1700,275,252
22281,269,270,264,257,1123,1258,276,252
22282,270,269,264,258,1153,978,278,252
22283,269,268,263,257,1136,627,277,250
22284,269,268,265,258,1148,408,276,252
22285,269,268,263,258,1176,337,278,251
22286,270,270,264,259,1152,315,278,251
22287,269,268,264,259,1148,303,278,251
22288,270,269,264,259,1142,294,279,251
22289,269,269,264,258,1128,290,278,251
22290,270,269,264,258,1105,286,278,251
22291,270,270,264,258,1122,285,278,252
22292,270,269,264,257,1097,281,278,253
22293,270,270,264,259,1080,281,278,252
22294,269,269,264,257,1101,280,277,251
22295,270,269,264,258,1089,280,277,253
22296,270,270,265,260,1077,277,278,251
22297,270,270,263,257,1085,279,277,252
22298,269,268,265,260,1070,279,277,252
22299,270,269,265,258,1047,277,276,252
22300,271,270,263,258,1038,278,276,250
22301,271,270,263,260,1056,277,276,252
22302,270,268,263,257,1065,277,276,252
22303,270,268,263,259,1082,275,275,251
22304,270,269,263,259,1118,276,275,251
22305,270,269,263,259,1146,277,275,251
22306,270,270,263,257,1157,276,276,251
22307,271,269,261,257,1176,276,275,252
22308,270,270,263,259,1210,276,275,252
22309,269,269,264,259,1224,275,274,251
22310,270,269,265,257,1227,275,274,250
22311,269,269,264,257,1240,276,273,251
22312,269,268,265,256,1245,275,274,250
22313,268,269,264,257,1249,274,272,250
22314,269,269,265,258,1272,276,272,250
22315,268,269,264,256,1300,275,272,250
22316,270,268,265,258,1334,276,273,250
22317,270,270,265,257,1347,277,273,250
22318,271,268,265,258,1346,277,273,250
22319,271,268,266,259,1340,276,273,250
22320,271,268,266,258,1353,275,272,249
22321,270,268,264,258,1374,276,272,251
22322,272,269,266,257,1380,276,269,250
22323,271,268,263,258,1390,273,269,250
22324,270,268,264,258,1394,274,271,249
22325,270,267,265,258,1405,273,271,250
22326,270,268,264,257,1398,272,272,250
22327,270,268,266,257,1418,273,272,250
22328,271,268,264,258,1420,273,272,250
22329,270,268,265,258,1420,273,270,250
22330,271,269,265,257,1429,273,269,251
22331,271,269,265,259,1432,273,271,249
22332,270,269,265,258,1437,272,269,250
22333,271,270,264,258,1428,273,269,249
22334,270,266,265,258,1434,273,269,250
22335,271,268,265,258,1437,273,270,251
22336,271,269,265,258,1448,272,269,250
22337,270,270,265,258,1454,272,269,250
22338,269,270,265,259,1454,271,272,252
22339,270,268,264,257,1443,271,270,250
22340,270,270,264,258,1436,270,270,249
22341,271,269,264,257,1415,271,269,250
22342,270,269,265,258,1391,272,269,250
22343,270,269,265,257,1386,270,270,250
22344,269,269,263,257,1373,271,268,250
22345,270,269,264,257,1359,271,269,250
22346,271,268,265,258,1364,271,269,250
22347,270,269,265,259,1345,272,269,249
22348,270,269,264,258,1325,271,271,249
22349,270,268,264,256,1321,273,268,249
22350,271,268,264,258,1301,272,269,248
22351,270,268,264,257,1288,271,269,250
22352,270,270,264,258,1296,271,268,249
22353,271,269,265,260,1301,272,269,249
22354,269,269,264,258,1304,271,268,251
22355,270,269,265,258,1291,271,270,249
22356,271,268,264,259,1287,272,269,251
22357,270,270,265,259,1279,272,268,250
22358,270,269,264,259,1264,272,268,250
22359,269,268,264,257,1246,272,269,250
22360,269,269,264,260,1258,272,269,251
22361,270,267,265,258,1244,271,268,250
22362,271,268,265,259,1248,270,269,250
22363,270,268,264,258,1242,271,269,250
22364,270,270,264,259,1226,271,268,249
22365,270,268,264,258,1209,271,267,249
22366,269,268,263,260,1209,271,269,248
22367,271,268,264,259,1204,272,267,251
22368,270,268,264,258,1192,271,268,250
22369,271,270,266,260,1194,272,268,249
22370,272,269,265,260,1206,271,268,248
22371,270,269,263,260,1200,271,267,250
22372,272,269,263,258,1205,271,267,249
22373,271,270,264,259,1197,270,268,251
22374,271,269,264,260,1183,271,267,251
22375,270,268,263,258,1167,270,267,250
22376,271,271,264,257,1161,270,266,251
22377,270,269,263,257,1154,270,266,251
22378,270,270,264,258,1129,269,267,250
22379,270,269,264,258,1124,270,268,250
22380,270,268,263,258,1123,269,266,250
22381,271,269,264,258,1113,269,267,251
22382,269,269,264,257,1101,270,265,249
22383,269,268,264,259,1090,269,267,251
22384,269,269,264,259,1098,270,265,249
22385,270,269,264,258,1074,270,266,249
22386,270,269,263,259,1076,270,266,250
22387,270,270,264,259,1112,270,265,250
22388,270,269,264,258,1126,269,266,250
22389,270,268,263,258,1150,269,265,251
22390,270,268,264,257,1160,269,265,248
22391,270,268,263,259,1201,272,265,250
22392,272,268,264,258,1233,271,266,248
22393,271,269,265,259,1296,273,265,250
22394,271,270,266,259,1416,277,265,249
22395,270,269,268,258,1540,284,265,249
22396,270,269,269,258,1740,298,266,250
22397,271,270,277,261,2112,334,268,250
22398,270,269,284,264,2444,848,269,249
22399,270,269,295,270,2772,1864,274,251
22400,271,269,313,283,3016,2600,279,251
22401,271,270,352,310,3215,3144,290,250
22402,270,270,410,532,3264,3142,300,250
22403,271,270,396,1594,3149,2856,310,249
22404,272,269,340,2368,2822,2309,316,251
22405,272,270,308,2796,2055,1350,306,251
22406,273,270,291,2620,878,360,296,250
22407,277,271,280,1920,329,299,285,249
22408,282,270,271,873,290,278,276,250
22409,293,271,268,313,280,274,271,251
22410,307,271,266,280,277,272,269,251
22411,593,274,265,265,277,272,270,252
22412,1415,277,268,261,277,275,271,253
22413,2672,292,272,260,281,278,269,257
22414,3425,326,288,262,292,291,272,267
22415,3900,968,341,264,321,320,273,290
22416,4060,2276,1654,274,1376,1439,284,1156
22417,4095,3327,2952,294,2840,2985,338,2895
22418,4095,3816,3641,351,3676,3784,1648,3668
22419,4095,4028,3960,1292,3976,4046,3144,3966
22420,4095,4095,4090,2724,4084,4095,3880,4063
22421,4095,4095,4095,3756,4095,4095,4080,4095
