row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
1546,283,298,3028,282,278,272,266,252
1547,281,301,3356,292,277,272,266,252
1548,281,303,3412,298,277,271,266,252
1549,282,296,3421,317,278,273,267,253
1550,282,289,3388,369,277,272,265,253
1551,279,281,3329,1108,277,272,266,254
1552,280,278,3090,1727,277,272,266,254
1553,280,280,2674,2140,279,272,266,253
1554,280,278,2140,2712,278,274,267,253
1555,279,277,1718,3117,278,272,266,253
1556,278,276,1181,3260,279,273,265,253
1557,280,278,438,3294,286,272,267,253
1558,281,277,314,3332,296,272,266,252
1559,281,277,297,3284,303,273,266,252
1560,279,277,282,3056,322,272,266,252
1561,279,276,277,2862,900,272,266,252
1562,279,276,276,2817,1274,274,265,252
1563,278,276,274,2624,1952,275,264,251
1564,278,276,271,1812,2812,276,266,251
1565,278,274,270,984,2912,277,267,252
1566,278,276,270,450,3212,280,265,253
1567,278,276,270,314,3434,284,265,252
1568,280,275,269,292,3476,299,265,253
1569,279,275,268,284,3478,321,266,252
1570,278,275,269,274,3448,319,264,253
1571,280,276,269,269,3332,313,265,252
1572,279,275,268,268,3201,306,264,253
1573,279,274,269,266,3244,298,265,254
1574,280,276,269,266,3247,294,265,254
1575,279,275,269,266,2644,288,266,253
1576,280,276,267,264,1376,280,264,252
1577,282,276,269,264,298,272,267,253
1578,283,275,268,263,277,270,270,253
1579,293,277,270,263,276,270,270,253
