row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
12853,275,272,266,1230,2186,270,267,251
12854,275,273,265,1272,2716,271,268,250
12855,277,272,268,924,2668,271,269,250
12856,278,272,265,361,2592,272,268,252
12857,277,272,266,300,2530,273,270,251
12858,278,272,267,293,2472,273,270,251
12859,279,272,266,292,2424,273,270,252
12860,278,274,267,294,2340,272,267,252
12861,279,274,265,296,2260,272,268,250
12862,278,273,265,298,2204,272,269,249
12863,279,274,266,302,2450,273,270,251
12864,279,274,266,306,3025,272,271,252
12865,280,274,267,310,3340,274,271,252
12866,281,273,266,301,3358,274,271,251
12867,280,273,265,286,3348,274,272,251
12868,279,273,267,277,3342,274,271,253
12869,279,273,267,273,3300,273,272,253
12870,279,274,266,273,3278,276,273,253
12871,279,275,268,276,3182,276,274,254
12872,281,275,268,275,3144,276,275,252
12873,280,274,267,278,3052,273,275,254
12874,281,275,267,279,2976,275,279,254
12875,281,275,265,282,2885,274,275,253
12876,282,274,266,284,2804,275,276,253
12877,283,275,266,288,2671,276,279,255
12878,280,276,266,292,2540,275,278,255
12879,281,276,266,288,2451,276,280,255
12880,283,276,267,275,1553,274,279,255
12881,281,275,267,268,296,274,276,255
12882,282,276,267,264,276,273,278,254
12883,288,277,266,262,278,276,276,253
