row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
53686,3982,4095,4095,4095,4095,4095,4095,4052
53687,3524,4095,4095,4095,4095,4092,4095,3860
53688,2340,4056,4078,4095,4030,3844,4082,2580
53689,526,3436,3669,4072,3471,2668,3888,303
53690,285,1510,1665,3628,1596,416,2383,260
53691,275,339,305,1702,296,277,297,252
53692,274,288,274,329,279,271,271,252
53693,274,274,266,277,280,271,270,251
53694,272,272,265,262,300,272,269,251
53695,272,272,265,261,996,274,268,250
53696,272,271,267,262,3081,284,267,249
53697,272,270,264,261,3360,307,266,250
53698,272,271,265,261,3400,526,267,250
53699,272,273,265,263,3416,1870,268,250
53700,273,271,265,261,3372,2790,268,250
53701,274,272,266,262,3220,3014,266,249
53702,272,272,266,261,3054,2504,269,250
53703,272,271,264,260,2969,1637,273,250
53704,273,271,265,262,2978,543,276,250
53705,272,271,264,262,3009,303,276,250
53706,271,271,265,263,3032,281,275,250
53707,272,271,266,260,3032,273,277,250
53708,273,271,266,261,3020,271,276,249
53709,274,270,264,261,3017,270,270,250
53710,272,271,264,261,2996,269,267,249
53711,272,272,266,261,2974,271,267,251
53712,272,270,266,264,2941,270,265,251
53713,272,271,265,262,2904,270,265,250
53714,273,271,267,262,2831,270,266,248
53715,271,271,267,261,2756,269,264,249
53716,271,271,266,262,2700,268,265,250
53717,271,271,266,262,2688,268,264,249
53718,272,270,267,264,2646,270,265,249
53719,271,271,266,264,2590,268,265,251
53720,272,270,267,264,2536,268,265,250
53721,272,270,268,264,2488,270,265,250
53722,272,270,267,264,2456,271,265,250
53723,272,271,266,264,2436,270,264,250
53724,273,270,265,264,2396,269,266,251
53725,272,272,265,264,2309,269,266,249
53726,272,272,266,265,2243,270,265,250
53727,272,271,267,264,2088,270,264,250
53728,272,272,266,265,1925,270,265,249
53729,272,270,267,265,1816,270,266,248
53730,272,272,267,266,1654,269,266,250
53731,272,271,266,267,1576,271,265,251
53732,273,273,274,270,1476,276,264,249
53733,272,273,323,280,1858,311,264,249
53734,272,272,2422,358,2912,2383,265,250
53735,272,272,3268,2573,3496,3420,267,250
53736,273,270,2447,3388,3292,3136,266,249
53737,279,272,364,2636,1676,1446,266,251
53738,308,272,279,607,298,290,266,250
53739,1973,284,272,279,277,272,267,251
53740,3936,736,307,269,289,284,267,256
53741,4095,3360,2354,294,1570,1238,278,316
53742,4095,4095,3972,1741,3924,3972,2102,3694
53743,4095,4095,4095,3832,4095,4095,4040,4084
