row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
54598,3972,4095,4095,4095,4095,4095,4095,4076
54599,3670,4095,4095,4095,4095,4095,4095,4008
54600,3088,4095,4095,4095,4095,4095,4095,3812
54601,2130,4012,4052,4095,4044,3976,4095,2991
54602,856,3588,3821,4094,3764,3436,4030,1310
54603,316,2729,2978,3976,2820,2112,3787,297
54604,288,1730,1830,3656,1676,596,2664,261
54605,277,588,383,2652,343,291,485,252
54606,272,306,289,1164,285,273,278,250
54607,273,278,269,293,276,271,269,249
54608,272,272,265,269,275,270,267,248
54609,272,272,266,262,278,270,266,247
54610,272,271,265,261,290,270,266,248
54611,272,271,265,261,328,271,267,248
54612,272,272,265,262,1308,273,267,249
54613,273,271,265,260,2572,283,268,250
54614,271,272,266,260,3020,305,266,248
54615,270,271,264,262,3151,499,267,248
54616,271,272,265,261,3148,362,268,248
54617,270,271,264,261,3096,291,267,248
54618,270,273,266,261,3040,274,268,249
54619,271,271,264,260,2964,271,265,250
54620,272,272,264,261,2970,271,267,249
54621,272,271,265,261,2977,272,267,249
54622,272,271,263,260,2936,271,266,248
54623,272,270,264,260,2912,271,265,250
54624,272,271,263,260,2846,271,267,249
54625,272,270,264,259,2814,271,267,249
54626,271,272,264,260,2758,272,266,249
54627,272,270,264,261,2706,271,265,250
54628,271,271,264,259,2684,272,266,249
54629,271,270,264,260,2652,272,266,250
54630,271,270,265,260,2652,273,266,250
54631,272,270,266,261,2708,272,266,250
54632,272,270,266,260,2692,273,266,250
54633,273,272,266,261,2682,273,264,248
54634,271,270,265,261,2633,272,265,250
54635,272,271,265,260,2632,272,266,250
54636,273,272,265,259,2645,273,266,250
54637,271,272,265,261,2680,272,266,250
54638,272,271,267,260,2716,272,267,249
54639,271,271,266,260,2724,272,265,250
54640,271,270,265,261,2765,273,264,249
54641,271,270,265,260,2820,270,267,249
54642,271,270,264,261,2844,271,265,249
54643,270,270,265,260,2878,271,266,251
54644,271,270,265,260,2958,270,266,250
54645,270,270,264,260,3012,269,265,249
54646,270,270,266,260,3052,269,265,249
54647,270,270,264,260,3048,269,267,250
54648,272,270,264,261,3006,269,266,249
54649,271,271,265,261,2969,269,266,250
54650,273,270,265,261,2860,270,266,249
54651,271,272,265,261,2657,270,265,250
54652,272,271,264,263,2562,270,264,249
54653,272,272,265,263,2476,270,264,249
54654,271,271,264,263,2468,269,265,249
54655,272,269,265,264,2658,272,266,249
54656,273,271,269,276,2809,285,264,250
54657,288,271,270,325,983,296,264,249
54658,954,274,268,295,281,273,266,250
54659,3564,311,277,266,278,273,266,252
54660,4088,2222,652,268,307,294,268,258
54661,4095,4024,3652,351,2776,2276,285,370
54662,4095,4095,4095,3308,4077,4084,2772,3790
